datetime,nuclear_power,not_renewable,renewable,energy_price,date,hour,dayofweek,month
2020-01-01 16:15:00,8087.225,32823.646,17940.653,40.4,2020-01-01,16,2,1
2020-01-01 16:30:00,8088.155,32919.407,18506.772,40.4,2020-01-01,16,2,1
2020-01-01 16:45:00,8088.405,32947.622,18915.905,40.4,2020-01-01,16,2,1
2020-01-01 17:00:00,8074.567,32920.995,19323.147,44.05,2020-01-01,17,2,1
2020-01-01 17:15:00,8083.336,32859.694,19898.266,44.05,2020-01-01,17,2,1
2020-01-01 17:30:00,8084.735,32729.172,20437.724,44.05,2020-01-01,17,2,1
2020-01-01 17:45:00,8085.455,32663.443,20823.713,44.05,2020-01-01,17,2,1
2020-01-01 18:00:00,8085.245,32339.539,21154.155,43.15,2020-01-01,18,2,1
2020-01-01 18:15:00,8088.555,32208.227,21138.099,43.15,2020-01-01,18,2,1
2020-01-01 18:30:00,8086.805,32236.16,21265.049,43.15,2020-01-01,18,2,1
2020-01-01 18:45:00,8086.745,32261.759,21538.591,43.15,2020-01-01,18,2,1
2020-01-01 19:00:00,8085.315,32607.312,21642.872,43.45,2020-01-01,19,2,1
2020-01-01 19:15:00,8084.695,32638.469,21563.709,43.45,2020-01-01,19,2,1
2020-01-01 19:30:00,8090.275,32546.832,21767.268,43.45,2020-01-01,19,2,1
2020-01-01 19:45:00,8086.525,32521.144,21620.338,43.45,2020-01-01,19,2,1
2020-01-01 20:00:00,8082.176,32355.327,21760.16,40.68,2020-01-01,20,2,1
2020-01-01 20:15:00,8071.348,32458.979,21813.063,40.68,2020-01-01,20,2,1
2020-01-01 20:30:00,8069.538,32479.224,21808.896,40.68,2020-01-01,20,2,1
2020-01-01 20:45:00,8064.989,32425.592,21737.849,40.68,2020-01-01,20,2,1
2020-01-01 21:00:00,8073.057,32314.937,21218.828,40.27,2020-01-01,21,2,1
2020-01-01 21:15:00,8067.088,32301.511,20544.612,40.27,2020-01-01,21,2,1
2020-01-01 21:30:00,8067.218,32282.793,20256.966,40.27,2020-01-01,21,2,1
2020-01-01 21:45:00,8068.328,32278.407,20010.284,40.27,2020-01-01,21,2,1
2020-01-01 22:00:00,8073.647,31824.248,19923.312,34.85,2020-01-01,22,2,1
2020-01-01 22:15:00,8065.309,31603.137,20060.389,34.85,2020-01-01,22,2,1
2020-01-01 22:30:00,8068.228,31594.52,19897.92,34.85,2020-01-01,22,2,1
2020-01-01 22:45:00,8054.73,31371.843,19878.177,34.85,2020-01-01,22,2,1
2020-01-01 23:00:00,8075.867,31076.382,19996.026,35.4,2020-01-01,23,2,1
2020-01-01 23:15:00,8069.518,30952.507,20033.601,35.4,2020-01-01,23,2,1
2020-01-01 23:30:00,8079.846,30898.032,19954.801,35.4,2020-01-01,23,2,1
2020-01-01 23:45:00,8086.655,30870.72,19761.165,35.4,2020-01-01,23,2,1
2020-01-02 00:00:00,8094.384,31062.16,19543.147,31.98,2020-01-02,0,3,1
2020-01-02 00:15:00,8093.964,30935.366,19469.333,31.98,2020-01-02,0,3,1
2020-01-02 00:30:00,8091.694,30870.159,19578.852,31.98,2020-01-02,0,3,1
2020-01-02 00:45:00,8090.115,30795.848,19601.845,31.98,2020-01-02,0,3,1
2020-01-02 01:00:00,8096.514,30776.956,19544.194,30.5,2020-01-02,1,3,1
2020-01-02 01:15:00,8096.084,30747.741,19576.667,30.5,2020-01-02,1,3,1
2020-01-02 01:30:00,8095.984,30704.498,19617.038,30.5,2020-01-02,1,3,1
2020-01-02 01:45:00,8094.014,30629.228,19310.021,30.5,2020-01-02,1,3,1
2020-01-02 02:00:00,8096.134,30147.347,19165.717,28.79,2020-01-02,2,3,1
2020-01-02 02:15:00,8090.015,29905.945,19039.675,28.79,2020-01-02,2,3,1
2020-01-02 02:30:00,8095.384,29896.514,18912.586,28.79,2020-01-02,2,3,1
2020-01-02 02:45:00,8095.314,29614.175,18980.15,28.79,2020-01-02,2,3,1
2020-01-02 03:00:00,8096.424,28909.816,18861.195,28.42,2020-01-02,3,3,1
2020-01-02 03:15:00,8096.004,28756.048,18907.027,28.42,2020-01-02,3,3,1
2020-01-02 03:30:00,8095.544,28715.876,19063.007,28.42,2020-01-02,3,3,1
2020-01-02 03:45:00,8093.954,28921.578,19200.183,28.42,2020-01-02,3,3,1
2020-01-02 04:00:00,8082.516,29148.009,19314.823,28.75,2020-01-02,4,3,1
2020-01-02 04:15:00,8095.704,29341.211,19475.377,28.75,2020-01-02,4,3,1
2020-01-02 04:30:00,8096.274,29885.708,19509.715,28.75,2020-01-02,4,3,1
2020-01-02 04:45:00,8098.373,30346.716,19852.556,28.75,2020-01-02,4,3,1
2020-01-02 05:00:00,8024.175,30887.847,20175.213,34.16,2020-01-02,5,3,1
2020-01-02 05:15:00,7988.431,31394.409,20367.789,34.16,2020-01-02,5,3,1
2020-01-02 05:30:00,8017.416,31485.723,20842.219,34.16,2020-01-02,5,3,1
2020-01-02 05:45:00,8043.512,31944.323,21319.64,34.16,2020-01-02,5,3,1
2020-01-02 06:00:00,7757.348,32126.604,21436.48,42.07,2020-01-02,6,3,1
2020-01-02 06:15:00,7786.513,32779.295,21723.095,42.07,2020-01-02,6,3,1
2020-01-02 06:30:00,7955.656,33102.38,21903.179,42.07,2020-01-02,6,3,1
2020-01-02 06:45:00,8080.156,33503.531,21818.357,42.07,2020-01-02,6,3,1
2020-01-02 07:00:00,8085.975,33929.23,21862.849,44.89,2020-01-02,7,3,1
2020-01-02 07:15:00,8099.673,34230.849,21997.879,44.89,2020-01-02,7,3,1
2020-01-02 07:30:00,8105.112,34496.059,22420.995,44.89,2020-01-02,7,3,1
2020-01-02 07:45:00,8104.322,34660.838,23453.083,44.89,2020-01-02,7,3,1
2020-01-02 08:00:00,8103.892,34860.616,24619.834,45.26,2020-01-02,8,3,1
2020-01-02 08:15:00,8102.922,34873.533,25486.646,45.26,2020-01-02,8,3,1
2020-01-02 08:30:00,8102.063,35163.442,26493.605,45.26,2020-01-02,8,3,1
2020-01-02 08:45:00,8037.773,35187.736,27157.903,45.26,2020-01-02,8,3,1
2020-01-02 09:00:00,8005.848,35290.684,27947.458,45.57,2020-01-02,9,3,1
2020-01-02 09:15:00,8006.118,35219.031,28742.765,45.57,2020-01-02,9,3,1
2020-01-02 09:30:00,8008.148,35206.892,29479.695,45.57,2020-01-02,9,3,1
2020-01-02 09:45:00,8002.489,35207.983,30282.285,45.57,2020-01-02,9,3,1
2020-01-02 10:00:00,8011.317,35087.824,30445.9,45.09,2020-01-02,10,3,1
2020-01-02 10:15:00,8004.368,35032.85,30616.266,45.09,2020-01-02,10,3,1
2020-01-02 10:30:00,8006.368,35044.245,30676.978,45.09,2020-01-02,10,3,1
2020-01-02 10:45:00,8006.198,35082.07,30820.014,45.09,2020-01-02,10,3,1
2020-01-02 11:00:00,8008.628,35042.581,30734.7,45.16,2020-01-02,11,3,1
2020-01-02 11:15:00,8000.159,34964.309,30498.312,45.16,2020-01-02,11,3,1
2020-01-02 11:30:00,8000.969,34996.817,30341.491,45.16,2020-01-02,11,3,1
2020-01-02 11:45:00,7999.359,35040.088,29688.136,45.16,2020-01-02,11,3,1
2020-01-02 12:00:00,8002.019,35119.034,29188.606,44.9,2020-01-02,12,3,1
2020-01-02 12:15:00,7999.449,35081.56,29048.315,44.9,2020-01-02,12,3,1
2020-01-02 12:30:00,8000.759,35110.828,28776.672,44.9,2020-01-02,12,3,1
2020-01-02 12:45:00,7999.609,35114.895,28303.753,44.9,2020-01-02,12,3,1
2020-01-02 13:00:00,8005.598,35137.073,27717.18,44.06,2020-01-02,13,3,1
2020-01-02 13:15:00,8003.578,34456.803,26925.071,44.06,2020-01-02,13,3,1
2020-01-02 13:30:00,8007.538,34385.68,26542.736,44.06,2020-01-02,13,3,1
2020-01-02 13:45:00,8003.208,34375.043,26087.983,44.06,2020-01-02,13,3,1
2020-01-02 14:00:00,8005.458,34425.089,25277.663,44.84,2020-01-02,14,3,1
2020-01-02 14:15:00,8007.198,34430.116,24850.373,44.84,2020-01-02,14,3,1
2020-01-02 14:30:00,8017.686,34393.376,24252.066,44.84,2020-01-02,14,3,1
2020-01-02 14:45:00,8063.919,34459.891,24206.792,44.84,2020-01-02,14,3,1
2020-01-02 15:00:00,8084.185,34535.99,24239.323,44.4,2020-01-02,15,3,1
2020-01-02 15:15:00,8000.909,34533.21,24665.925,44.4,2020-01-02,15,3,1
2020-01-02 15:30:00,7996.46,34525.856,24981.33,44.4,2020-01-02,15,3,1
2020-01-02 15:45:00,7996.799,34373.697,25453.703,44.4,2020-01-02,15,3,1
2020-01-02 16:00:00,7997.199,34367.566,26038.403,46.05,2020-01-02,16,3,1
2020-01-02 16:15:00,7998.939,34366.643,26757.342,46.05,2020-01-02,16,3,1
2020-01-02 16:30:00,7999.049,34534.423,27491.086,46.05,2020-01-02,16,3,1
2020-01-02 16:45:00,8000.699,34767.483,27970.3,46.05,2020-01-02,16,3,1
2020-01-02 17:00:00,7997.259,34890.151,28472.3,46.72,2020-01-02,17,3,1
2020-01-02 17:15:00,7930.12,35066.231,29048.964,46.72,2020-01-02,17,3,1
2020-01-02 17:30:00,7896.885,35126.225,29472.739,46.72,2020-01-02,17,3,1
2020-01-02 17:45:00,7899.165,35251.685,29999.727,46.72,2020-01-02,17,3,1
2020-01-02 18:00:00,7896.076,35289.355,30368.025,45.26,2020-01-02,18,3,1
2020-01-02 18:15:00,7896.296,35325.753,30566.307,45.26,2020-01-02,18,3,1
2020-01-02 18:30:00,7894.476,35364.672,30572.017,45.26,2020-01-02,18,3,1
2020-01-02 18:45:00,7893.316,35162.147,30712.755,45.26,2020-01-02,18,3,1
2020-01-02 19:00:00,7897.435,34640.545,30896.062,39.32,2020-01-02,19,3,1
2020-01-02 19:15:00,7890.896,34382.684,31109.828,39.32,2020-01-02,19,3,1
2020-01-02 19:30:00,7894.426,34114.082,31367.649,39.32,2020-01-02,19,3,1
2020-01-02 19:45:00,7885.747,33587.316,31650.025,39.32,2020-01-02,19,3,1
2020-01-02 20:00:00,7876.669,32654.191,31851.181,34.06,2020-01-02,20,3,1
2020-01-02 20:15:00,7886.417,32237.768,32011.9,34.06,2020-01-02,20,3,1
2020-01-02 20:30:00,7887.377,31881.208,32196.916,34.06,2020-01-02,20,3,1
2020-01-02 20:45:00,7876.279,31650.361,32183.645,34.06,2020-01-02,20,3,1
2020-01-02 21:00:00,7885.357,31233.938,32097.143,32.22,2020-01-02,21,3,1
2020-01-02 21:15:00,7888.387,31075.031,32399.481,32.22,2020-01-02,21,3,1
2020-01-02 21:30:00,7885.337,30583.034,32283.835,32.22,2020-01-02,21,3,1
2020-01-02 21:45:00,7883.958,29561.662,32257.667,32.22,2020-01-02,21,3,1
2020-01-02 22:00:00,7886.887,28470.06,32245.362,24.99,2020-01-02,22,3,1
2020-01-02 22:15:00,7882.158,27286.547,32322.861,24.99,2020-01-02,22,3,1
2020-01-02 22:30:00,7884.527,27059.909,32576.579,24.99,2020-01-02,22,3,1
2020-01-02 22:45:00,7869.3,26920.782,32775.29,24.99,2020-01-02,22,3,1
2020-01-02 23:00:00,7888.987,27250.834,33048.008,21.47,2020-01-02,23,3,1
2020-01-02 23:15:00,7877.529,27408.699,33440.48,21.47,2020-01-02,23,3,1
2020-01-02 23:30:00,7872.159,27156.182,33819.61,21.47,2020-01-02,23,3,1
2020-01-02 23:45:00,7871.05,26875.044,34129.877,21.47,2020-01-02,23,3,1
2020-01-03 00:00:00,7895.586,26417.164,34561.377,13.04,2020-01-03,0,4,1
2020-01-03 00:15:00,7886.917,26237.325,34700.133,13.04,2020-01-03,0,4,1
2020-01-03 00:30:00,7882.588,26084.558,35010.02,13.04,2020-01-03,0,4,1
2020-01-03 00:45:00,7877.099,25966.364,35167.059,13.04,2020-01-03,0,4,1
2020-01-03 01:00:00,7885.377,25538.834,35432.658,1.53,2020-01-03,1,4,1
2020-01-03 01:15:00,7876.279,25346.305,35655.158,1.53,2020-01-03,1,4,1
2020-01-03 01:30:00,7875.349,25274.157,35721.032,1.53,2020-01-03,1,4,1
2020-01-03 01:45:00,7867.96,25295.118,35844.078,1.53,2020-01-03,1,4,1
2020-01-03 02:00:00,7853.952,25215.526,36084.776,0.14,2020-01-03,2,4,1
2020-01-03 02:15:00,7845.224,25160.47,36318.813,0.14,2020-01-03,2,4,1
2020-01-03 02:30:00,7819.838,25225.538,36612.553,0.14,2020-01-03,2,4,1
2020-01-03 02:45:00,7796.462,25228.725,37016.134,0.14,2020-01-03,2,4,1
2020-01-03 03:00:00,7775.715,25199.383,37416.707,0.85,2020-01-03,3,4,1
2020-01-03 03:15:00,7730.462,25155.881,37595.033,0.85,2020-01-03,3,4,1
2020-01-03 03:30:00,7728.123,25194.326,37898.396,0.85,2020-01-03,3,4,1
2020-01-03 03:45:00,7707.716,25206.924,38119.272,0.85,2020-01-03,3,4,1
2020-01-03 04:00:00,7682.79,25369.859,38665.826,9.92,2020-01-03,4,4,1
2020-01-03 04:15:00,7715.105,25578.038,38844.255,9.92,2020-01-03,4,4,1
2020-01-03 04:30:00,7746.34,25807.883,38926.905,9.92,2020-01-03,4,4,1
2020-01-03 04:45:00,7751.869,25912.365,39163.384,9.92,2020-01-03,4,4,1
2020-01-03 05:00:00,7737.961,26465.962,39976.245,24.48,2020-01-03,5,4,1
2020-01-03 05:15:00,7752.509,26832.116,40336.876,24.48,2020-01-03,5,4,1
2020-01-03 05:30:00,7754.918,27121.411,40626.007,24.48,2020-01-03,5,4,1
2020-01-03 05:45:00,7763.927,27518.183,40886.882,24.48,2020-01-03,5,4,1
2020-01-03 06:00:00,7720.274,28234.672,40909.08,26.68,2020-01-03,6,4,1
2020-01-03 06:15:00,7715.685,28970.501,40965.678,26.68,2020-01-03,6,4,1
2020-01-03 06:30:00,7674.761,29553.279,41572.319,26.68,2020-01-03,6,4,1
2020-01-03 06:45:00,7658.774,29864.262,41569.984,26.68,2020-01-03,6,4,1
2020-01-03 07:00:00,7541.502,29771.31,41665.711,28.81,2020-01-03,7,4,1
2020-01-03 07:15:00,7587.225,29915.722,41903.637,28.81,2020-01-03,7,4,1
2020-01-03 07:30:00,7608.092,30087.862,41686.336,28.81,2020-01-03,7,4,1
2020-01-03 07:45:00,7697.217,30398.814,42225.113,28.81,2020-01-03,7,4,1
2020-01-03 08:00:00,7754.668,30745.251,42380.92,29.28,2020-01-03,8,4,1
2020-01-03 08:15:00,7763.987,30838.454,42739.996,29.28,2020-01-03,8,4,1
2020-01-03 08:30:00,7764.137,30750.004,42861.332,29.28,2020-01-03,8,4,1
2020-01-03 08:45:00,7756.488,30782.307,43161.995,29.28,2020-01-03,8,4,1
2020-01-03 09:00:00,7772.825,31002.781,43240.357,28.85,2020-01-03,9,4,1
2020-01-03 09:15:00,7775.505,31098.181,44170.191,28.85,2020-01-03,9,4,1
2020-01-03 09:30:00,7759.168,30922.052,44661.82,28.85,2020-01-03,9,4,1
2020-01-03 09:45:00,7758.608,30987.697,45140.605,28.85,2020-01-03,9,4,1
2020-01-03 10:00:00,7729.272,31228.181,45231.217,31.8,2020-01-03,10,4,1
2020-01-03 10:15:00,7715.005,31221.808,45346.235,31.8,2020-01-03,10,4,1
2020-01-03 10:30:00,7721.324,31366.493,45288.555,31.8,2020-01-03,10,4,1
2020-01-03 10:45:00,7721.824,31431.443,45254.397,31.8,2020-01-03,10,4,1
2020-01-03 11:00:00,7738.591,31500.576,44788.611,37.94,2020-01-03,11,4,1
2020-01-03 11:15:00,7747.979,31716.159,43902.547,37.94,2020-01-03,11,4,1
2020-01-03 11:30:00,7751.059,31867.523,43340.105,37.94,2020-01-03,11,4,1
2020-01-03 11:45:00,7745.61,31822.952,43424.84,37.94,2020-01-03,11,4,1
2020-01-03 12:00:00,7744.81,31573.897,43158.859,37.9,2020-01-03,12,4,1
2020-01-03 12:15:00,7742.59,31405.566,42853.16,37.9,2020-01-03,12,4,1
2020-01-03 12:30:00,7741.9,31378.222,42542.851,37.9,2020-01-03,12,4,1
2020-01-03 12:45:00,7669.552,31030.286,42913.105,37.9,2020-01-03,12,4,1
2020-01-03 13:00:00,7671.962,30747.136,43148.727,38.11,2020-01-03,13,4,1
2020-01-03 13:15:00,7696.878,30825.288,42688.059,38.11,2020-01-03,13,4,1
2020-01-03 13:30:00,7702.117,30866.897,41950.739,38.11,2020-01-03,13,4,1
2020-01-03 13:45:00,7702.857,30862.501,41266.585,38.11,2020-01-03,13,4,1
2020-01-03 14:00:00,7677.461,30766.89,41160.474,37.91,2020-01-03,14,4,1
2020-01-03 14:15:00,7686.849,30730.432,40844.44,37.91,2020-01-03,14,4,1
2020-01-03 14:30:00,7687.039,30665.65,40824.024,37.91,2020-01-03,14,4,1
2020-01-03 14:45:00,7635.167,30513.44,41249.548,37.91,2020-01-03,14,4,1
2020-01-03 15:00:00,7552.671,30906.706,41554.624,38.44,2020-01-03,15,4,1
2020-01-03 15:15:00,7578.306,31010.084,41626.101,38.44,2020-01-03,15,4,1
2020-01-03 15:30:00,7610.581,31273.501,41919.627,38.44,2020-01-03,15,4,1
2020-01-03 15:45:00,7657.254,31243.398,42158.041,38.44,2020-01-03,15,4,1
2020-01-03 16:00:00,7618.99,31004.64,41902.715,40.47,2020-01-03,16,4,1
2020-01-03 16:15:00,7488.331,30722.193,42082.538,40.47,2020-01-03,16,4,1
2020-01-03 16:30:00,7405.254,30612.921,42739.8,40.47,2020-01-03,16,4,1
2020-01-03 16:45:00,7381.598,30621.181,43236.27,40.47,2020-01-03,16,4,1
2020-01-03 17:00:00,7290.873,30414.09,43512.515,41.35,2020-01-03,17,4,1
2020-01-03 17:15:00,7196.138,30083.531,43691.695,41.35,2020-01-03,17,4,1
2020-01-03 17:30:00,7037.473,29706.266,43697.388,41.35,2020-01-03,17,4,1
2020-01-03 17:45:00,7130.728,29398.395,43989.28,41.35,2020-01-03,17,4,1
2020-01-03 18:00:00,7054.88,28641.21,43743.718,33.37,2020-01-03,18,4,1
2020-01-03 18:15:00,7053.121,28320.35,43639.789,33.37,2020-01-03,18,4,1
2020-01-03 18:30:00,7063.209,28133.05,43116.841,33.37,2020-01-03,18,4,1
2020-01-03 18:45:00,7076.937,28018.136,42373.115,33.37,2020-01-03,18,4,1
2020-01-03 19:00:00,7370.96,27848.454,42266.702,28.89,2020-01-03,19,4,1
2020-01-03 19:15:00,7593.914,28046.206,42269.469,28.89,2020-01-03,19,4,1
2020-01-03 19:30:00,7613.831,27821.586,42307.989,28.89,2020-01-03,19,4,1
2020-01-03 19:45:00,7535.373,27521.781,42394.183,28.89,2020-01-03,19,4,1
2020-01-03 20:00:00,7640.497,26747.939,41940.521,27.7,2020-01-03,20,4,1
2020-01-03 20:15:00,7652.805,26345.196,41575.377,27.7,2020-01-03,20,4,1
2020-01-03 20:30:00,7647.145,26108.462,41090.666,27.7,2020-01-03,20,4,1
2020-01-03 20:45:00,7591.024,25866.667,41123.033,27.7,2020-01-03,20,4,1
2020-01-03 21:00:00,7720.874,25565.378,40778.184,25.7,2020-01-03,21,4,1
2020-01-03 21:15:00,7713.825,25273.762,40901.316,25.7,2020-01-03,21,4,1
2020-01-03 21:30:00,7726.183,25270.721,40803.577,25.7,2020-01-03,21,4,1
2020-01-03 21:45:00,7740.77,25259.56,40637.049,25.7,2020-01-03,21,4,1
2020-01-03 22:00:00,7809.32,25240.023,40327.696,22.04,2020-01-03,22,4,1
2020-01-03 22:15:00,7745.65,24956.083,40500.924,22.04,2020-01-03,22,4,1
2020-01-03 22:30:00,7733.012,24870.694,40206.88,22.04,2020-01-03,22,4,1
2020-01-03 22:45:00,7737.291,24345.521,39739.883,22.04,2020-01-03,22,4,1
2020-01-03 23:00:00,7780.334,23767.113,39608.582,22.9,2020-01-03,23,4,1
2020-01-03 23:15:00,7736.821,23818.673,39396.024,22.9,2020-01-03,23,4,1
2020-01-03 23:30:00,7655.344,23649.795,39483.114,22.9,2020-01-03,23,4,1
2020-01-03 23:45:00,7649.025,23599.72,39403.739,22.9,2020-01-03,23,4,1
2020-01-04 00:00:00,7735.221,23545.12,38892.658,15.95,2020-01-04,0,5,1
2020-01-04 00:15:00,7736.931,23465.686,38347.119,15.95,2020-01-04,0,5,1
2020-01-04 00:30:00,7737.841,23584.284,38120.028,15.95,2020-01-04,0,5,1
2020-01-04 00:45:00,7758.018,23926.861,37771.223,15.95,2020-01-04,0,5,1
2020-01-04 01:00:00,7768.286,24320.01,37560.119,16.63,2020-01-04,1,5,1
2020-01-04 01:15:00,7745.48,24342.765,37137.998,16.63,2020-01-04,1,5,1
2020-01-04 01:30:00,7748.309,24397.327,36891.858,16.63,2020-01-04,1,5,1
2020-01-04 01:45:00,7742.38,24674.311,36555.058,16.63,2020-01-04,1,5,1
2020-01-04 02:00:00,7754.128,24780.281,36506.608,6.45,2020-01-04,2,5,1
2020-01-04 02:15:00,7747.609,24765.895,36664.292,6.45,2020-01-04,2,5,1
2020-01-04 02:30:00,7740.71,24527.718,36735.086,6.45,2020-01-04,2,5,1
2020-01-04 02:45:00,7706.126,24156.076,37025.73,6.45,2020-01-04,2,5,1
2020-01-04 03:00:00,7663.093,23765.321,37465.499,3.83,2020-01-04,3,5,1
2020-01-04 03:15:00,7636.547,23887.007,37938.412,3.83,2020-01-04,3,5,1
2020-01-04 03:30:00,7641.396,23857.03,38353.466,3.83,2020-01-04,3,5,1
2020-01-04 03:45:00,7698.707,24011.464,38704.001,3.83,2020-01-04,3,5,1
2020-01-04 04:00:00,7739.631,24495.416,39286.211,0.12,2020-01-04,4,5,1
2020-01-04 04:15:00,7747.459,24500.732,39669.269,0.12,2020-01-04,4,5,1
2020-01-04 04:30:00,7715.814,24481.394,40061.091,0.12,2020-01-04,4,5,1
2020-01-04 04:45:00,7694.688,24395.792,40613.623,0.12,2020-01-04,4,5,1
2020-01-04 05:00:00,7698.727,24626.543,41811.719,0.07,2020-01-04,5,5,1
