datetime,nuclear_power,not_renewable,renewable,energy_price,total_energy_feeding
2019-01-01 00:00:00,8892.407,25424.272,31947.038,10.07,66263.717
2019-01-01 00:15:00,8681.53,24780.327,32453.56,10.07,65915.417
2019-01-01 00:30:00,8443.552,24263.619,33072.85,10.07,65780.021
2019-01-01 00:45:00,8101.865,23910.911,33369.737,10.07,65382.513
2019-01-01 01:00:00,8041.866,23552.715,33044.778,-4.08,64639.359
2019-01-01 01:15:00,8045.234,23214.687,33115.946,-4.08,64375.867000000006
2019-01-01 01:30:00,7945.172,22968.751,32768.232,-4.08,63682.155
2019-01-01 01:45:00,7762.106,22726.22,33246.772,-4.08,63735.098
2019-01-01 02:00:00,7563.462,22611.42,34081.177,-9.91,64256.059
2019-01-01 02:15:00,7238.952,22428.4,34326.15,-9.91,63993.50200000001
2019-01-01 02:30:00,7058.835,22248.639,34701.445,-9.91,64008.918999999994
2019-01-01 02:45:00,7005.351,22131.855,34936.057,-9.91,64073.263
2019-01-01 03:00:00,7080.6,22118.291,35814.383,-7.41,65013.274000000005
2019-01-01 03:15:00,7149.084,22230.968,36153.027,-7.41,65533.079
2019-01-01 03:30:00,7108.581,22242.866,36394.11,-7.41,65745.557
2019-01-01 03:45:00,7123.371,22238.774,36631.17,-7.41,65993.315
2019-01-01 04:00:00,7118.664,22148.828,37227.664,-12.55,66495.156
2019-01-01 04:15:00,7079.341,22038.086,37397.153,-12.55,66514.58
2019-01-01 04:30:00,7034.092,22035.349,37633.886,-12.55,66703.32699999999
2019-01-01 04:45:00,6990.951,21964.553,37564.439,-12.55,66519.943
2019-01-01 05:00:00,7028.755,21849.303,38270.627,-17.25,67148.685
2019-01-01 05:15:00,7022.87,21777.999,38579.183,-17.25,67380.052
2019-01-01 05:30:00,7025.498,21811.578,39003.841,-17.25,67840.917
2019-01-01 05:45:00,7044.095,21798.031,39244.16,-17.25,68086.28600000001
2019-01-01 06:00:00,7116.386,21998.892,39255.036,-15.07,68370.314
2019-01-01 06:15:00,7154.92,21986.469,39611.241,-15.07,68752.63
2019-01-01 06:30:00,7181.541,22035.839,39797.477,-15.07,69014.857
2019-01-01 06:45:00,7219.696,22152.651,39812.506,-15.07,69184.853
2019-01-01 07:00:00,7155.919,22080.622,40237.331,-4.93,69473.872
2019-01-01 07:15:00,7178.763,22107.27,40380.06,-4.93,69666.093
2019-01-01 07:30:00,7165.442,22053.783,40583.571,-4.93,69802.796
2019-01-01 07:45:00,7101.706,22039.769,40848.279,-4.93,69989.754
2019-01-01 08:00:00,6966.308,22094.862,40787.134,-6.33,69848.304
2019-01-01 08:15:00,6973.173,22414.005,40813.536,-6.33,70200.714
2019-01-01 08:30:00,7044.735,22577.324,40700.181,-6.33,70322.23999999999
2019-01-01 08:45:00,6956.145,22488.902,41294.082,-6.33,70739.129
2019-01-01 09:00:00,6790.857,22314.444,42001.797,-4.93,71107.098
2019-01-01 09:15:00,6670.919,22137.852,42549.543,-4.93,71358.314
2019-01-01 09:30:00,6550.751,22057.39,43029.605,-4.93,71637.746
2019-01-01 09:45:00,6529.535,21997.363,43493.499,-4.93,72020.397
2019-01-01 10:00:00,6622.392,22205.025,44626.145,0.45,73453.562
2019-01-01 10:15:00,6691.655,22322.877,45329.423,0.45,74343.955
2019-01-01 10:30:00,6696.751,22382.518,45840.713,0.45,74919.982
2019-01-01 10:45:00,6805.118,22522.645,46002.508,0.45,75330.27100000001
2019-01-01 11:00:00,6923.397,22578.038,46003.94,0.12,75505.375
2019-01-01 11:15:00,6946.022,22755.29,45879.848,0.12,75581.16
2019-01-01 11:30:00,6957.854,22778.637,46055.569,0.12,75792.06
2019-01-01 11:45:00,6969.786,22739.573,45963.45,0.12,75672.809
2019-01-01 12:00:00,6971.924,22708.164,46056.61,-0.02,75736.698
2019-01-01 12:15:00,6949.16,22625.698,46180.111,-0.02,75754.969
2019-01-01 12:30:00,6932.211,22613.279,46185.967,-0.02,75731.457
2019-01-01 12:45:00,6938.187,22570.307,46320.514,-0.02,75829.008
2019-01-01 13:00:00,6942.334,22600.744,46098.445,0.0,75641.523
2019-01-01 13:15:00,6989.692,22619.411,45814.528,0.0,75423.631
2019-01-01 13:30:00,7011.357,22726.017,45961.639,0.0,75699.013
2019-01-01 13:45:00,7104.034,22751.653,45598.03,0.0,75453.717
2019-01-01 14:00:00,7165.552,22940.363,44607.49,-0.03,74713.405
2019-01-01 14:15:00,7196.581,22938.496,44479.652,-0.03,74614.72899999999
2019-01-01 14:30:00,7291.357,22956.461,44545.876,-0.03,74793.69399999999
2019-01-01 14:45:00,7410.416,23016.552,45011.144,-0.03,75438.112
2019-01-01 15:00:00,7406.199,22991.726,45250.169,1.97,75648.094
2019-01-01 15:15:00,7442.034,23003.462,45427.278,1.97,75872.774
2019-01-01 15:30:00,7538.648,23164.318,45301.778,1.97,76004.744
2019-01-01 15:45:00,7618.204,23272.361,45376.447,1.97,76267.012
2019-01-01 16:00:00,7618.104,23276.607,45605.515,9.06,76500.226
2019-01-01 16:15:00,7657.508,23353.46,45847.161,9.06,76858.129
2019-01-01 16:30:00,7653.16,23338.796,45823.262,9.06,76815.218
2019-01-01 16:45:00,7667.85,23192.671,45755.425,9.06,76615.946
2019-01-01 17:00:00,7660.945,23117.014,45802.603,0.07,76580.562
2019-01-01 17:15:00,7596.339,23032.621,45642.604,0.07,76271.564
2019-01-01 17:30:00,7406.289,22869.529,45942.819,0.07,76218.637
2019-01-01 17:45:00,7311.593,22781.218,45820.901,0.07,75913.712
2019-01-01 18:00:00,7328.132,22784.032,45399.409,-4.97,75511.573
2019-01-01 18:15:00,7171.988,22607.64,45359.957,-4.97,75139.585
2019-01-01 18:30:00,7011.347,22496.945,45478.613,-4.97,74986.905
2019-01-01 18:45:00,6867.595,22299.319,45445.853,-4.97,74612.767
2019-01-01 19:00:00,6805.547,22221.234,45512.771,-6.98,74539.552
2019-01-01 19:15:00,6669.86,22098.59,45309.244,-6.98,74077.694
2019-01-01 19:30:00,6516.854,21947.384,45361.62,-6.98,73825.85800000001
2019-01-01 19:45:00,6385.074,21799.16,45004.609,-6.98,73188.843
2019-01-01 20:00:00,6253.673,21559.23,45001.526,-24.93,72814.429
2019-01-01 20:15:00,6120.913,21460.564,44995.795,-24.93,72577.272
2019-01-01 20:30:00,6108.132,21461.067,44817.083,-24.93,72386.282
2019-01-01 20:45:00,6107.573,21450.418,44637.124,-24.93,72195.115
2019-01-01 21:00:00,6151.293,21544.033,43506.636,-4.87,71201.962
2019-01-01 21:15:00,6100.757,21414.321,43773.087,-4.87,71288.16500000001
2019-01-01 21:30:00,6033.843,21384.681,43734.15,-4.87,71152.674
2019-01-01 21:45:00,6003.403,21297.121,44081.871,-4.87,71382.39499999999
2019-01-01 22:00:00,6019.163,21130.041,43884.503,-28.93,71033.707
2019-01-01 22:15:00,5983.337,21015.359,43969.574,-28.93,70968.27
2019-01-01 22:30:00,5975.682,21011.034,43224.811,-28.93,70211.527
2019-01-01 22:45:00,5941.885,21008.728,43350.285,-28.93,70300.898
2019-01-01 23:00:00,5905.28,20973.802,42690.815,-33.57,69569.897
2019-01-01 23:15:00,5767.184,20935.008,42048.133,-33.57,68750.32500000001
2019-01-01 23:30:00,5763.667,20967.45,41879.38,-33.57,68610.497
2019-01-01 23:45:00,5729.22,20848.632,41252.818,-33.57,67830.67
2019-01-02 00:00:00,5753.594,20156.117,40495.036,-45.92,66404.747
2019-01-02 00:15:00,5754.763,20330.611,40855.995,-45.92,66941.369
2019-01-02 00:30:00,5727.851,20107.971,40799.896,-45.92,66635.718
2019-01-02 00:45:00,5689.177,20104.176,40771.989,-45.92,66565.342
2019-01-02 01:00:00,5731.678,20294.944,40279.569,-48.29,66306.191
2019-01-02 01:15:00,5740.033,20408.779,40354.627,-48.29,66503.439
2019-01-02 01:30:00,5718.967,20337.14,40266.895,-48.29,66323.002
2019-01-02 01:45:00,5736.455,20363.803,40001.161,-48.29,66101.419
2019-01-02 02:00:00,5712.851,20406.746,39762.355,-44.99,65881.952
2019-01-02 02:15:00,5719.427,20365.906,39689.61,-44.99,65774.943
2019-01-02 02:30:00,5773.42,20710.452,39582.635,-44.99,66066.50700000001
2019-01-02 02:45:00,5783.023,20674.667,39553.115,-44.99,66010.805
2019-01-02 03:00:00,5750.496,20473.586,39704.634,-48.93,65928.716
2019-01-02 03:15:00,5772.051,20620.537,39880.676,-48.93,66273.264
2019-01-02 03:30:00,5796.774,20674.399,40031.26,-48.93,66502.433
2019-01-02 03:45:00,5792.597,20891.947,39886.639,-48.93,66571.183
2019-01-02 04:00:00,5815.092,21492.958,40389.982,-29.91,67698.032
2019-01-02 04:15:00,5920.19,21911.987,40644.045,-29.91,68476.222
2019-01-02 04:30:00,6108.152,22343.921,41278.807,-29.91,69730.88
2019-01-02 04:45:00,6500.095,22969.481,41621.754,-29.91,71091.33
2019-01-02 05:00:00,7052.919,24528.003,42078.605,-0.01,73659.527
2019-01-02 05:15:00,7498.736,25766.187,42417.516,-0.01,75682.43900000001
2019-01-02 05:30:00,7896.575,26816.921,42508.953,-0.01,77222.449
2019-01-02 05:45:00,8175.705,27457.454,42550.982,-0.01,78184.141
2019-01-02 06:00:00,8321.835,28549.284,42766.246,37.43,79637.36499999999
2019-01-02 06:15:00,8590.153,29388.842,42883.403,37.43,80862.398
2019-01-02 06:30:00,8705.234,30034.829,42683.122,37.43,81423.185
2019-01-02 06:45:00,8700.238,30380.631,42277.177,37.43,81358.046
2019-01-02 07:00:00,8757.419,30935.298,42004.137,48.06,81696.85399999999
2019-01-02 07:15:00,8826.462,31594.995,41657.219,48.06,82078.67599999999
2019-01-02 07:30:00,8846.448,32135.693,41620.703,48.06,82602.84400000001
2019-01-02 07:45:00,8907.557,32659.577,41551.512,48.06,83118.64600000001
2019-01-02 08:00:00,8975.111,33813.539,41702.352,50.74,84491.002
2019-01-02 08:15:00,9017.981,34426.514,41821.066,50.74,85265.561
2019-01-02 08:30:00,9013.594,34804.253,42050.844,50.74,85868.69099999999
2019-01-02 08:45:00,9025.127,35062.093,42546.449,50.74,86633.669
2019-01-02 09:00:00,9028.874,35067.009,43285.34,47.57,87381.223
2019-01-02 09:15:00,9022.298,34992.669,44000.7,47.57,88015.667
2019-01-02 09:30:00,8993.718,34916.28,44601.416,47.57,88511.41399999999
2019-01-02 09:45:00,8983.085,34698.449,44878.604,47.57,88560.138
2019-01-02 10:00:00,8963.588,34839.989,45798.173,43.94,89601.75
2019-01-02 10:15:00,8973.182,35109.289,46323.694,43.94,90406.16500000001
2019-01-02 10:30:00,9048.281,35315.291,46747.611,43.94,91111.18299999999
2019-01-02 10:45:00,9034.96,35364.987,46832.088,43.94,91232.035
2019-01-02 11:00:00,9088.523,35583.018,47178.277,40.97,91849.818
2019-01-02 11:15:00,9116.744,35471.865,47209.595,40.97,91798.204
2019-01-02 11:30:00,9100.955,35360.665,47185.503,40.97,91647.12299999999
2019-01-02 11:45:00,9062.661,35397.083,47029.43,40.97,91489.174
2019-01-02 12:00:00,9008.598,35045.879,46717.848,44.95,90772.325
2019-01-02 12:15:00,8988.631,34960.623,46126.42,44.95,90075.674
2019-01-02 12:30:00,9000.243,34960.799,45541.088,44.95,89502.13
2019-01-02 12:45:00,9009.397,35537.459,44388.611,44.95,88935.467
2019-01-02 13:00:00,8968.955,35691.271,43487.291,49.64,88147.51699999999
2019-01-02 13:15:00,9020.51,35998.078,42261.968,49.64,87280.55600000001
2019-01-02 13:30:00,9026.406,36633.2,40890.979,49.64,86550.58499999999
2019-01-02 13:45:00,9007.708,37133.998,39562.451,49.64,85704.157
2019-01-02 14:00:00,9033.871,37649.339,38001.561,53.67,84684.77100000001
2019-01-02 14:15:00,9051.908,38603.561,36509.776,53.67,84165.245
2019-01-02 14:30:00,9044.813,39393.263,35800.351,53.67,84238.427
2019-01-02 14:45:00,9089.223,40151.573,35092.496,53.67,84333.29199999999
2019-01-02 15:00:00,9082.987,41062.635,33842.583,56.01,83988.205
2019-01-02 15:15:00,9217.086,42037.834,33217.216,56.01,84472.136
2019-01-02 15:30:00,9249.784,42727.36,32666.139,56.01,84643.283
2019-01-02 15:45:00,9259.337,43174.796,32909.853,56.01,85343.986
2019-01-02 16:00:00,9220.793,43139.767,32596.748,56.95,84957.30799999999
2019-01-02 16:15:00,9248.894,43524.193,32342.414,56.95,85115.501
2019-01-02 16:30:00,9244.717,43796.388,31758.056,56.95,84799.161
2019-01-02 16:45:00,9251.133,43972.222,31306.157,56.95,84529.512
2019-01-02 17:00:00,9201.427,44404.922,30842.905,62.08,84449.254
2019-01-02 17:15:00,9196.42,44438.654,30532.488,62.08,84167.562
2019-01-02 17:30:00,9198.878,44720.442,30043.268,62.08,83962.588
2019-01-02 17:45:00,9170.897,44893.711,29638.237,62.08,83702.845
2019-01-02 18:00:00,9130.875,44935.46,29096.65,62.11,83162.985
2019-01-02 18:15:00,9120.052,44927.951,28806.866,62.11,82854.869
2019-01-02 18:30:00,9122.77,44815.636,28204.346,62.11,82142.75200000001
2019-01-02 18:45:00,9112.607,44857.991,27738.474,62.11,81709.072
2019-01-02 19:00:00,9207.922,45202.201,27297.321,57.99,81707.444
2019-01-02 19:15:00,9200.107,45234.653,26745.563,57.99,81180.32299999999
2019-01-02 19:30:00,9211.61,45241.777,26492.601,57.99,80945.988
2019-01-02 19:45:00,9205.904,44978.342,26218.011,57.99,80402.257
2019-01-02 20:00:00,9248.794,44564.281,25668.198,55.64,79481.273
2019-01-02 20:15:00,9249.424,44280.862,25246.225,55.64,78776.511
2019-01-02 20:30:00,9250.773,43916.476,25124.479,55.64,78291.728
2019-01-02 20:45:00,9235.883,43752.558,24883.889,55.64,77872.33
2019-01-02 21:00:00,9263.264,43981.975,24633.065,55.13,77878.304
2019-01-02 21:15:00,9248.854,43906.276,24075.745,55.13,77230.875
2019-01-02 21:30:00,9254.62,43761.372,23981.722,55.13,76997.714
2019-01-02 21:45:00,9243.018,43332.692,23307.689,55.13,75883.399
2019-01-02 22:00:00,9268.481,42665.206,23109.958,50.76,75043.64499999999
2019-01-02 22:15:00,9269.8,42658.128,22683.962,50.76,74611.89
2019-01-02 22:30:00,9285.709,42707.745,22595.993,50.76,74589.447
2019-01-02 22:45:00,9305.156,41911.144,22574.559,50.76,73790.859
2019-01-02 23:00:00,9396.114,41640.802,22623.477,42.91,73660.39300000001
2019-01-02 23:15:00,9470.044,41766.679,22638.591,42.91,73875.314
2019-01-02 23:30:00,9481.446,41591.569,22255.581,42.91,73328.59599999999
2019-01-02 23:45:00,9488.561,41933.266,22182.109,42.91,73603.936
2019-01-03 00:00:00,9500.823,42375.821,22503.744,45.22,74380.388
2019-01-03 00:15:00,9490.15,42232.415,22559.395,45.22,74281.96
2019-01-03 00:30:00,9479.607,42285.867,22515.129,45.22,74280.603
2019-01-03 00:45:00,9472.512,42349.902,22316.618,45.22,74139.032
2019-01-03 01:00:00,9491.869,42369.253,21970.923,45.63,73832.045
2019-01-03 01:15:00,9484.434,42637.425,22153.102,45.63,74274.96100000001
2019-01-03 01:30:00,9487.922,42598.76,22093.446,45.63,74180.128
2019-01-03 01:45:00,9484.834,42459.106,21813.336,45.63,73757.276
2019-01-03 02:00:00,9493.468,42618.306,22008.783,44.0,74120.557
2019-01-03 02:15:00,9483.804,42720.038,22367.058,44.0,74570.90000000001
2019-01-03 02:30:00,9483.355,42753.468,22450.104,44.0,74686.927
2019-01-03 02:45:00,9466.306,42601.765,22769.602,44.0,74837.673
2019-01-03 03:00:00,9488.161,42444.737,22677.539,43.88,74610.437
2019-01-03 03:15:00,9475.18,42553.06,22960.554,43.88,74988.794
2019-01-03 03:30:00,9469.624,42731.014,23379.97,43.88,75580.60800000001
2019-01-03 03:45:00,9484.584,43100.3,23542.194,43.88,76127.07800000001
2019-01-03 04:00:00,9480.746,43662.258,23703.848,45.92,76846.852
2019-01-03 04:15:00,9479.457,44245.557,23749.131,45.92,77474.145
2019-01-03 04:30:00,9487.892,45064.133,24022.346,45.92,78574.371
2019-01-03 04:45:00,9486.273,45996.612,23929.071,45.92,79411.956
2019-01-03 05:00:00,9444.951,48201.363,24083.644,51.07,81729.958
2019-01-03 05:15:00,9473.192,49560.977,24155.728,51.07,83189.897
2019-01-03 05:30:00,9485.953,50730.491,24182.635,51.07,84399.079
2019-01-03 05:45:00,9490.09,51405.695,23936.569,51.07,84832.354
2019-01-03 06:00:00,9422.366,51611.522,23950.111,52.77,84983.999
2019-01-03 06:15:00,9452.825,52017.852,24338.729,52.77,85809.40599999999
2019-01-03 06:30:00,9419.488,52476.167,24344.657,52.77,86240.312
2019-01-03 06:45:00,9436.856,53152.548,24239.957,52.77,86829.361
2019-01-03 07:00:00,9453.975,53768.77,24213.362,62.89,87436.10699999999
2019-01-03 07:15:00,9480.007,54506.039,24287.28,62.89,88273.326
2019-01-03 07:30:00,9482.645,55117.715,24303.131,62.89,88903.49100000001
2019-01-03 07:45:00,9480.796,55488.012,24511.599,62.89,89480.407
2019-01-03 08:00:00,9479.687,55813.178,24681.837,60.03,89974.70199999999
2019-01-03 08:15:00,9480.487,56413.123,24756.511,60.03,90650.121
2019-01-03 08:30:00,9480.587,56800.325,24975.763,60.03,91256.67499999999
2019-01-03 08:45:00,9476.419,56957.932,24641.344,60.03,91075.69499999999
2019-01-03 09:00:00,9484.194,57213.813,24615.588,58.19,91313.595
2019-01-03 09:15:00,9485.153,57509.9,24661.949,58.19,91657.00200000001
2019-01-03 09:30:00,9493.568,57590.899,24538.176,58.19,91622.64300000001
2019-01-03 09:45:00,9492.718,57717.778,24290.897,58.19,91501.393
2019-01-03 10:00:00,9490.31,57828.249,23983.599,62.99,91302.15800000001
2019-01-03 10:15:00,9486.063,57835.297,24003.496,62.99,91324.856
2019-01-03 10:30:00,9483.275,58013.354,23867.701,62.99,91364.33
2019-01-03 10:45:00,9485.563,58069.641,23451.559,62.99,91006.763
2019-01-03 11:00:00,9486.143,58176.835,23193.654,63.52,90856.632
2019-01-03 11:15:00,9489.051,58251.905,22815.914,63.52,90556.87000000001
2019-01-03 11:30:00,9489.99,58393.415,22139.484,63.52,90022.889
2019-01-03 11:45:00,9487.652,58440.621,21789.635,63.52,89717.908
2019-01-03 12:00:00,9492.309,58550.659,21317.521,64.67,89360.489
2019-01-03 12:15:00,9480.597,58512.501,20823.706,64.67,88816.804
2019-01-03 12:30:00,9481.746,58230.933,20439.334,64.67,88152.013
2019-01-03 12:45:00,9477.169,57914.161,19936.758,64.67,87328.088
2019-01-03 13:00:00,9485.983,58157.875,19319.941,65.24,86963.799
2019-01-03 13:15:00,9479.447,58138.404,18739.517,65.24,86357.36799999999
2019-01-03 13:30:00,9483.704,58181.144,18133.109,65.24,85797.957
2019-01-03 13:45:00,9483.505,58211.434,17485.773,65.24,85180.712
2019-01-03 14:00:00,9477.838,58405.892,17014.081,67.76,84897.81099999999
2019-01-03 14:15:00,9486.073,58404.051,16649.326,67.76,84539.45
2019-01-03 14:30:00,9486.403,58454.301,16330.507,67.76,84271.211
2019-01-03 14:45:00,9479.577,58552.496,16306.455,67.76,84338.528
2019-01-03 15:00:00,9463.608,58696.211,16315.916,68.41,84475.735
2019-01-03 15:15:00,9485.593,58878.52,16444.791,68.41,84808.904
2019-01-03 15:30:00,9480.397,59043.676,16532.074,68.41,85056.147
2019-01-03 15:45:00,9483.035,59083.578,16854.613,68.41,85421.226
2019-01-03 16:00:00,9457.612,58983.057,17385.441,69.55,85826.10999999999
2019-01-03 16:15:00,9481.756,59088.262,17668.191,69.55,86238.209
2019-01-03 16:30:00,9478.468,58953.182,17748.319,69.55,86179.969
2019-01-03 16:45:00,9481.356,58274.249,17856.034,69.55,85611.63900000001
2019-01-03 17:00:00,9470.933,58149.632,17960.504,67.28,85581.069
2019-01-03 17:15:00,9479.637,58134.131,17967.69,67.28,85581.458
2019-01-03 17:30:00,9472.102,58154.166,18048.749,67.28,85675.01699999999
2019-01-03 17:45:00,9467.895,58174.673,18111.173,67.28,85753.741
2019-01-03 18:00:00,9464.438,58192.647,18149.894,69.46,85806.97899999999
2019-01-03 18:15:00,9459.291,58168.038,18066.562,69.46,85693.891
2019-01-03 18:30:00,9458.272,58313.939,17919.983,69.46,85692.19399999999
2019-01-03 18:45:00,9456.913,58490.617,17780.817,69.46,85728.347
2019-01-03 19:00:00,9473.301,58645.33,17775.809,68.38,85894.44
2019-01-03 19:15:00,9458.901,58764.058,17752.609,68.38,85975.568
2019-01-03 19:30:00,9468.195,58934.112,17716.442,68.38,86118.749
2019-01-03 19:45:00,9468.535,58835.257,17755.067,68.38,86058.859
2019-01-03 20:00:00,9481.706,58288.0,17469.431,61.72,85239.137
2019-01-03 20:15:00,9466.376,58112.907,17118.046,61.72,84697.329
2019-01-03 20:30:00,9464.138,57941.343,16737.923,61.72,84143.404
2019-01-03 20:45:00,9458.242,57773.233,16533.394,61.72,83764.869
2019-01-03 21:00:00,9481.846,57161.369,16164.653,53.72,82807.868
2019-01-03 21:15:00,9480.317,56674.994,15988.769,53.72,82144.08
2019-01-03 21:30:00,9480.037,56307.412,15752.115,53.72,81539.564
2019-01-03 21:45:00,9476.339,55655.811,15581.53,53.72,80713.68000000001
2019-01-03 22:00:00,9479.657,54351.181,15529.066,49.98,79359.904
2019-01-03 22:15:00,9473.921,53459.755,15434.872,49.98,78368.548
2019-01-03 22:30:00,9471.443,53061.517,15193.061,49.98,77726.021
2019-01-03 22:45:00,9461.829,52206.835,15115.785,49.98,76784.449
2019-01-03 23:00:00,9481.436,51906.016,15182.182,50.73,76569.634
2019-01-03 23:15:00,9479.138,50884.571,15111.43,50.73,75475.139
2019-01-03 23:30:00,9467.465,50714.518,15323.757,50.73,75505.73999999999
2019-01-03 23:45:00,9464.198,50398.142,15733.471,50.73,75595.811
2019-01-04 00:00:00,9482.535,50055.598,16195.603,47.11,75733.736
2019-01-04 00:15:00,9477.988,49573.743,16507.593,47.11,75559.324
2019-01-04 00:30:00,9474.581,49046.747,17033.675,47.11,75555.003
2019-01-04 00:45:00,9468.675,48813.111,17442.242,47.11,75724.02799999999
2019-01-04 01:00:00,9414.621,48352.084,17980.648,47.07,75747.353
2019-01-04 01:15:00,9382.263,48169.899,18375.289,47.07,75927.451
2019-01-04 01:30:00,9380.705,48066.667,18565.516,47.07,76012.888
2019-01-04 01:45:00,9375.688,47958.324,18922.824,47.07,76256.83600000001
2019-01-04 02:00:00,9382.014,47840.485,19446.376,46.94,76668.875
2019-01-04 02:15:00,9372.79,47663.28,20015.826,46.94,77051.89600000001
2019-01-04 02:30:00,9369.242,47522.431,20582.431,46.94,77474.10399999999
2019-01-04 02:45:00,9365.525,47206.264,21228.039,46.94,77799.82800000001
2019-01-04 03:00:00,9378.436,47149.502,21872.783,47.0,78400.721
2019-01-04 03:15:00,9375.778,47072.579,21792.787,47.0,78241.144
2019-01-04 03:30:00,9377.067,46995.473,22229.612,47.0,78602.152
2019-01-04 03:45:00,9374.729,46900.013,22673.083,47.0,78947.825
2019-01-04 04:00:00,9366.684,47338.982,23194.353,46.91,79900.019
2019-01-04 04:15:00,9373.29,47463.732,23501.911,46.91,80338.933
2019-01-04 04:30:00,9377.597,47573.059,23943.404,46.91,80894.06
2019-01-04 04:45:00,9366.574,47667.591,24258.414,46.91,81292.579
2019-01-04 05:00:00,9331.778,48131.53,24977.968,49.59,82441.276
2019-01-04 05:15:00,9311.582,48193.144,25023.599,49.59,82528.325
2019-01-04 05:30:00,9332.577,48755.363,25609.267,49.59,83697.207
2019-01-04 05:45:00,9377.387,49280.169,26167.848,49.59,84825.40400000001
2019-01-04 06:00:00,9319.576,49774.132,26729.716,55.32,85823.424
2019-01-04 06:15:00,9300.749,49952.678,27302.096,55.32,86555.523
2019-01-04 06:30:00,9338.693,50231.16,27982.296,55.32,87552.149
2019-01-04 06:45:00,9368.813,50402.277,28555.652,55.32,88326.742
2019-01-04 07:00:00,9340.262,50384.186,28566.502,55.78,88290.95000000001
2019-01-04 07:15:00,9362.257,50489.183,28657.554,55.78,88508.99399999999
2019-01-04 07:30:00,9361.667,50641.977,28963.273,55.78,88966.917
2019-01-04 07:45:00,9356.381,50795.468,29305.397,55.78,89457.246
2019-01-04 08:00:00,9356.431,51157.76,29745.42,55.52,90259.611
2019-01-04 08:15:00,9360.608,51137.466,30231.815,55.52,90729.889
2019-01-04 08:30:00,9358.14,51243.234,30686.17,55.52,91287.544
2019-01-04 08:45:00,9359.369,51060.914,30992.641,55.52,91412.924
2019-01-04 09:00:00,9278.944,50806.733,31606.323,55.23,91692.0
2019-01-04 09:15:00,9119.163,50576.974,32229.899,55.23,91926.03600000001
2019-01-04 09:30:00,9064.11,50617.904,32885.173,55.23,92567.187
2019-01-04 09:45:00,9028.344,50568.867,33472.566,55.23,93069.777
2019-01-04 10:00:00,9009.277,50546.298,34012.446,53.58,93568.02100000001
2019-01-04 10:15:00,9010.726,50511.71,34520.833,53.58,94043.269
2019-01-04 10:30:00,9051.359,50665.654,34973.062,53.58,94690.07500000001
2019-01-04 10:45:00,9044.543,50574.552,35337.581,53.58,94956.676
2019-01-04 11:00:00,9125.258,50503.112,35815.799,51.74,95444.169
2019-01-04 11:15:00,9157.476,50332.314,36043.357,51.74,95533.147
2019-01-04 11:30:00,9202.226,50295.284,36413.13,51.74,95910.64
2019-01-04 11:45:00,9163.332,49696.828,36924.95,51.74,95785.11
2019-01-04 12:00:00,9134.412,49083.853,37026.673,51.6,95244.938
2019-01-04 12:15:00,9227.069,48868.53,36828.934,51.6,94924.533
2019-01-04 12:30:00,9257.988,48696.551,36774.01,51.6,94728.549
2019-01-04 12:45:00,9268.471,48827.854,36464.565,51.6,94560.89
2019-01-04 13:00:00,9271.679,49609.84,36265.084,51.41,95146.603
2019-01-04 13:15:00,9236.723,49978.315,35948.917,51.41,95163.955
2019-01-04 13:30:00,9199.698,49972.207,35448.53,51.41,94620.435
2019-01-04 13:45:00,9174.765,49667.062,35212.067,51.41,94053.894
2019-01-04 14:00:00,9177.483,50011.511,34810.513,51.69,93999.507
2019-01-04 14:15:00,9175.674,50170.718,34485.24,51.69,93831.632
2019-01-04 14:30:00,9175.164,50339.149,34538.505,51.69,94052.818
2019-01-04 14:45:00,9174.885,50195.266,34594.068,51.69,93964.21900000001
2019-01-04 15:00:00,9163.722,49577.724,34682.495,52.59,93423.941
2019-01-04 15:15:00,9156.637,49449.274,34623.586,52.59,93229.497
2019-01-04 15:30:00,9148.093,49535.881,34761.593,52.59,93445.56700000001
2019-01-04 15:45:00,9148.463,49782.747,34903.862,52.59,93835.07200000001
2019-01-04 16:00:00,9119.862,50164.531,35035.127,54.66,94319.52
2019-01-04 16:15:00,9139.908,49959.23,35106.378,54.66,94205.516
2019-01-04 16:30:00,9135.561,49912.983,35281.955,54.66,94330.49900000001
2019-01-04 16:45:00,9134.802,49675.883,35102.635,54.66,93913.32
2019-01-04 17:00:00,9127.357,49331.112,35068.493,54.1,93526.962
2019-01-04 17:15:00,9144.945,49413.168,35233.507,54.1,93791.62
2019-01-04 17:30:00,9113.586,49274.745,34989.3,54.1,93377.63100000001
2019-01-04 17:45:00,9131.344,48935.472,34815.59,54.1,92882.40599999999
2019-01-04 18:00:00,9144.136,48019.862,34872.193,51.89,92036.19099999999
2019-01-04 18:15:00,9119.652,47416.793,34674.436,51.89,91210.881
2019-01-04 18:30:00,9125.388,47055.794,34483.154,51.89,90664.33600000001
2019-01-04 18:45:00,9129.326,46561.359,34256.69,51.89,89947.375
2019-01-04 19:00:00,9134.842,46538.997,34386.99,46.58,90060.829
2019-01-04 19:15:00,9133.573,46160.535,34390.136,46.58,89684.244
2019-01-04 19:30:00,9152.29,45563.57,34357.423,46.58,89073.283
2019-01-04 19:45:00,9151.57,44576.097,34290.503,46.58,88018.17
