datetime,nuclear_power,not_renewable,renewable,energy_price,date,hour,dayofweek,month
2021-01-01 00:00:00,8151.12,35141.305,11491.71,48.19,2021-01-01,0,4,1
2021-01-01 00:15:00,8147.209,34875.902,11331.25,48.19,2021-01-01,0,4,1
2021-01-01 00:30:00,8154.02,34825.553,11179.375,48.19,2021-01-01,0,4,1
2021-01-01 00:45:00,8152.82,34889.11,11072.377,48.19,2021-01-01,0,4,1
2021-01-01 01:00:00,8156.53,34922.123,10955.356,44.68,2021-01-01,1,4,1
2021-01-01 01:15:00,8161.601,34856.2,10867.771,44.68,2021-01-01,1,4,1
2021-01-01 01:30:00,8158.36,35073.1,10789.049,44.68,2021-01-01,1,4,1
2021-01-01 01:45:00,8151.3,34972.501,10657.209,44.68,2021-01-01,1,4,1
2021-01-01 02:00:00,8145.589,34911.037,10637.605,42.92,2021-01-01,2,4,1
2021-01-01 02:15:00,8158.75,34995.109,10427.641,42.92,2021-01-01,2,4,1
2021-01-01 02:30:00,8155.86,35133.893,10316.18,42.92,2021-01-01,2,4,1
2021-01-01 02:45:00,8157.31,35079.982,10250.033,42.92,2021-01-01,2,4,1
2021-01-01 03:00:00,8154.58,34822.189,10176.413,40.39,2021-01-01,3,4,1
2021-01-01 03:15:00,8154.55,34719.067,10085.25,40.39,2021-01-01,3,4,1
2021-01-01 03:30:00,8145.899,34768.213,10035.246,40.39,2021-01-01,3,4,1
2021-01-01 03:45:00,8150.09,34694.608,9979.951,40.39,2021-01-01,3,4,1
2021-01-01 04:00:00,8156.86,34954.004,9960.008,40.2,2021-01-01,4,4,1
2021-01-01 04:15:00,8146.079,35093.145,9903.053,40.2,2021-01-01,4,4,1
2021-01-01 04:30:00,8145.529,35311.991,9882.951,40.2,2021-01-01,4,4,1
2021-01-01 04:45:00,8155.85,35534.089,9790.813,40.2,2021-01-01,4,4,1
2021-01-01 05:00:00,8155.0,35917.855,9916.299,39.63,2021-01-01,5,4,1
2021-01-01 05:15:00,8154.9,35899.7,9937.019,39.63,2021-01-01,5,4,1
2021-01-01 05:30:00,8156.65,35791.259,9922.829,39.63,2021-01-01,5,4,1
2021-01-01 05:45:00,8154.74,35467.218,9816.389,39.63,2021-01-01,5,4,1
2021-01-01 06:00:00,8151.97,35255.947,9762.953,40.09,2021-01-01,6,4,1
2021-01-01 06:15:00,8153.48,35266.61,9828.846,40.09,2021-01-01,6,4,1
2021-01-01 06:30:00,8154.09,35387.449,9851.08,40.09,2021-01-01,6,4,1
2021-01-01 06:45:00,8154.44,35707.281,9802.645,40.09,2021-01-01,6,4,1
2021-01-01 07:00:00,8155.26,36120.302,9930.723,41.27,2021-01-01,7,4,1
2021-01-01 07:15:00,8157.32,36064.654,10030.77,41.27,2021-01-01,7,4,1
2021-01-01 07:30:00,8161.401,36146.494,10218.409,41.27,2021-01-01,7,4,1
2021-01-01 07:45:00,8158.18,36311.536,10481.028,41.27,2021-01-01,7,4,1
2021-01-01 08:00:00,8160.15,36564.913,10748.644,44.88,2021-01-01,8,4,1
2021-01-01 08:15:00,8159.52,36609.965,11089.634,44.88,2021-01-01,8,4,1
2021-01-01 08:30:00,8160.48,36814.299,11546.899,44.88,2021-01-01,8,4,1
2021-01-01 08:45:00,8162.541,36785.71,11994.937,44.88,2021-01-01,8,4,1
2021-01-01 09:00:00,8163.641,37018.427,12528.929,45.0,2021-01-01,9,4,1
2021-01-01 09:15:00,8162.851,36990.885,12951.587,45.0,2021-01-01,9,4,1
2021-01-01 09:30:00,8160.38,36667.633,13279.037,45.0,2021-01-01,9,4,1
2021-01-01 09:45:00,8160.52,36780.798,13639.242,45.0,2021-01-01,9,4,1
2021-01-01 10:00:00,8166.301,36912.659,13914.436,47.2,2021-01-01,10,4,1
2021-01-01 10:15:00,8163.051,37435.355,14152.537,47.2,2021-01-01,10,4,1
2021-01-01 10:30:00,8160.02,38117.148,14400.555,47.2,2021-01-01,10,4,1
2021-01-01 10:45:00,8154.95,37620.038,14525.887,47.2,2021-01-01,10,4,1
2021-01-01 11:00:00,8152.78,37666.255,14669.04,50.78,2021-01-01,11,4,1
2021-01-01 11:15:00,8153.85,37703.727,14678.497,50.78,2021-01-01,11,4,1
2021-01-01 11:30:00,8154.9,37861.079,14692.001,50.78,2021-01-01,11,4,1
2021-01-01 11:45:00,8153.82,37822.705,14523.816,50.78,2021-01-01,11,4,1
2021-01-01 12:00:00,8154.3,37695.411,14266.585,45.49,2021-01-01,12,4,1
2021-01-01 12:15:00,8154.51,37663.45,14103.024,45.49,2021-01-01,12,4,1
2021-01-01 12:30:00,8153.44,37690.671,13944.38,45.49,2021-01-01,12,4,1
2021-01-01 12:45:00,8153.52,37688.217,13558.473,45.49,2021-01-01,12,4,1
2021-01-01 13:00:00,8153.27,37572.965,13037.105,44.73,2021-01-01,13,4,1
2021-01-01 13:15:00,8155.58,37841.793,12735.445,44.73,2021-01-01,13,4,1
2021-01-01 13:30:00,8157.19,37906.184,12207.74,44.73,2021-01-01,13,4,1
2021-01-01 13:45:00,8156.03,38238.933,11601.811,44.73,2021-01-01,13,4,1
2021-01-01 14:00:00,8157.69,38403.072,11194.954,46.59,2021-01-01,14,4,1
2021-01-01 14:15:00,8157.96,38672.583,10813.967,46.59,2021-01-01,14,4,1
2021-01-01 14:30:00,8158.82,39047.487,10518.334,46.59,2021-01-01,14,4,1
2021-01-01 14:45:00,8156.15,39216.482,10250.604,46.59,2021-01-01,14,4,1
2021-01-01 15:00:00,8152.19,39545.358,10279.713,52.99,2021-01-01,15,4,1
2021-01-01 15:15:00,8159.76,39733.244,10473.596,52.99,2021-01-01,15,4,1
2021-01-01 15:30:00,8160.23,39867.589,10671.693,52.99,2021-01-01,15,4,1
2021-01-01 15:45:00,8155.18,40046.16,10934.9,52.99,2021-01-01,15,4,1
2021-01-01 16:00:00,8151.4,40195.561,11093.959,60.26,2021-01-01,16,4,1
2021-01-01 16:15:00,8152.08,40463.185,11295.901,60.26,2021-01-01,16,4,1
2021-01-01 16:30:00,8151.37,40433.643,11423.539,60.26,2021-01-01,16,4,1
2021-01-01 16:45:00,8152.08,40398.49,11534.037,60.26,2021-01-01,16,4,1
2021-01-01 17:00:00,8151.01,40496.943,11680.155,60.61,2021-01-01,17,4,1
2021-01-01 17:15:00,8151.92,40456.847,11862.332,60.61,2021-01-01,17,4,1
2021-01-01 17:30:00,8152.24,40437.285,11975.672,60.61,2021-01-01,17,4,1
2021-01-01 17:45:00,8150.98,40378.489,12158.636,60.61,2021-01-01,17,4,1
2021-01-01 18:00:00,8155.2,40515.16,12210.25,60.36,2021-01-01,18,4,1
2021-01-01 18:15:00,8157.97,40516.412,12236.154,60.36,2021-01-01,18,4,1
2021-01-01 18:30:00,8155.93,40590.626,12378.059,60.36,2021-01-01,18,4,1
2021-01-01 18:45:00,8154.22,40399.793,12471.038,60.36,2021-01-01,18,4,1
2021-01-01 19:00:00,8152.94,40397.469,12652.029,57.4,2021-01-01,19,4,1
2021-01-01 19:15:00,8154.45,40475.355,12540.542,57.4,2021-01-01,19,4,1
2021-01-01 19:30:00,8153.05,40126.721,12448.181,57.4,2021-01-01,19,4,1
2021-01-01 19:45:00,8151.48,39868.495,12430.857,57.4,2021-01-01,19,4,1
2021-01-01 20:00:00,8150.03,40006.312,12481.53,53.86,2021-01-01,20,4,1
2021-01-01 20:15:00,8148.119,39790.798,12619.036,53.86,2021-01-01,20,4,1
2021-01-01 20:30:00,8149.009,39636.088,12681.326,53.86,2021-01-01,20,4,1
2021-01-01 20:45:00,8151.76,39668.996,12783.647,53.86,2021-01-01,20,4,1
2021-01-01 21:00:00,8146.279,39258.167,13004.461,53.45,2021-01-01,21,4,1
2021-01-01 21:15:00,8138.348,39035.03,13108.4,53.45,2021-01-01,21,4,1
2021-01-01 21:30:00,8135.848,38953.595,13070.379,53.45,2021-01-01,21,4,1
2021-01-01 21:45:00,8146.009,38699.513,13013.752,53.45,2021-01-01,21,4,1
2021-01-01 22:00:00,8144.379,38002.282,12957.739,49.72,2021-01-01,22,4,1
2021-01-01 22:15:00,8146.739,37574.663,12643.338,49.72,2021-01-01,22,4,1
2021-01-01 22:30:00,8146.569,37034.888,12525.949,49.72,2021-01-01,22,4,1
2021-01-01 22:45:00,8131.928,36289.484,12495.315,49.72,2021-01-01,22,4,1
2021-01-01 23:00:00,8065.142,35584.58,12343.731,46.69,2021-01-01,23,4,1
2021-01-01 23:15:00,8073.833,35592.803,12316.888,46.69,2021-01-01,23,4,1
2021-01-01 23:30:00,8106.296,35581.703,12274.686,46.69,2021-01-01,23,4,1
2021-01-01 23:45:00,8130.138,35431.396,12262.85,46.69,2021-01-01,23,4,1
2021-01-02 00:00:00,8127.788,34937.625,12145.515,42.43,2021-01-02,0,5,1
2021-01-02 00:15:00,8105.195,34841.089,12077.812,42.43,2021-01-02,0,5,1
2021-01-02 00:30:00,8128.978,34770.224,12080.704,42.43,2021-01-02,0,5,1
2021-01-02 00:45:00,8122.417,34466.471,11922.254,42.43,2021-01-02,0,5,1
2021-01-02 01:00:00,8104.765,34104.833,11999.783,41.09,2021-01-02,1,5,1
2021-01-02 01:15:00,8099.185,34004.295,12073.955,41.09,2021-01-02,1,5,1
2021-01-02 01:30:00,8101.785,34002.267,12021.859,41.09,2021-01-02,1,5,1
2021-01-02 01:45:00,8099.245,33867.192,11897.392,41.09,2021-01-02,1,5,1
2021-01-02 02:00:00,8105.466,33717.767,11881.936,40.0,2021-01-02,2,5,1
2021-01-02 02:15:00,8091.574,33704.231,11835.903,40.0,2021-01-02,2,5,1
2021-01-02 02:30:00,8090.644,33772.441,11857.81,40.0,2021-01-02,2,5,1
2021-01-02 02:45:00,8092.604,33969.413,11762.433,40.0,2021-01-02,2,5,1
2021-01-02 03:00:00,8126.007,34211.987,11764.312,37.55,2021-01-02,3,5,1
2021-01-02 03:15:00,8130.148,34306.754,11717.048,37.55,2021-01-02,3,5,1
2021-01-02 03:30:00,8134.508,34456.263,11587.012,37.55,2021-01-02,3,5,1
2021-01-02 03:45:00,8138.498,34612.19,11447.254,37.55,2021-01-02,3,5,1
2021-01-02 04:00:00,8140.439,35015.721,11315.854,39.0,2021-01-02,4,5,1
2021-01-02 04:15:00,8139.729,35021.721,11289.344,39.0,2021-01-02,4,5,1
2021-01-02 04:30:00,8142.509,35118.486,11289.301,39.0,2021-01-02,4,5,1
2021-01-02 04:45:00,8141.419,35361.703,11206.832,39.0,2021-01-02,4,5,1
2021-01-02 05:00:00,8131.868,35574.415,11274.586,42.09,2021-01-02,5,5,1
2021-01-02 05:15:00,8131.058,35793.731,11245.473,42.09,2021-01-02,5,5,1
2021-01-02 05:30:00,8131.178,36133.878,11154.802,42.09,2021-01-02,5,5,1
2021-01-02 05:45:00,8128.948,36505.973,11111.901,42.09,2021-01-02,5,5,1
2021-01-02 06:00:00,8120.837,37172.555,11169.926,44.96,2021-01-02,6,5,1
2021-01-02 06:15:00,8119.707,37336.206,11102.974,44.96,2021-01-02,6,5,1
2021-01-02 06:30:00,8119.347,37444.231,10996.995,44.96,2021-01-02,6,5,1
2021-01-02 06:45:00,8142.929,37714.109,10907.045,44.96,2021-01-02,6,5,1
2021-01-02 07:00:00,8076.373,38906.261,10808.884,48.45,2021-01-02,7,5,1
2021-01-02 07:15:00,8070.062,39406.738,10783.58,48.45,2021-01-02,7,5,1
2021-01-02 07:30:00,8032.379,39902.469,10856.144,48.45,2021-01-02,7,5,1
2021-01-02 07:45:00,8038.059,40389.529,10903.003,48.45,2021-01-02,7,5,1
2021-01-02 08:00:00,8146.579,41594.587,11004.953,52.0,2021-01-02,8,5,1
2021-01-02 08:15:00,8149.719,41854.697,11210.595,52.0,2021-01-02,8,5,1
2021-01-02 08:30:00,8134.108,41338.166,11362.232,52.0,2021-01-02,8,5,1
2021-01-02 08:45:00,8141.549,42110.28,11566.207,52.0,2021-01-02,8,5,1
2021-01-02 09:00:00,8152.49,42298.663,11684.716,52.0,2021-01-02,9,5,1
2021-01-02 09:15:00,8155.28,42524.349,11921.585,52.0,2021-01-02,9,5,1
2021-01-02 09:30:00,8151.71,42790.105,12030.282,52.0,2021-01-02,9,5,1
2021-01-02 09:45:00,8151.03,42899.598,12293.432,52.0,2021-01-02,9,5,1
2021-01-02 10:00:00,8154.02,42871.757,12546.012,52.15,2021-01-02,10,5,1
2021-01-02 10:15:00,8154.75,42992.992,12685.203,52.15,2021-01-02,10,5,1
2021-01-02 10:30:00,8154.6,42981.918,12809.89,52.15,2021-01-02,10,5,1
2021-01-02 10:45:00,8152.54,42900.844,12868.989,52.15,2021-01-02,10,5,1
2021-01-02 11:00:00,8154.8,42803.963,12891.478,55.95,2021-01-02,11,5,1
2021-01-02 11:15:00,8157.23,42807.492,12955.758,55.95,2021-01-02,11,5,1
2021-01-02 11:30:00,8157.0,42784.24,12832.445,55.95,2021-01-02,11,5,1
2021-01-02 11:45:00,8155.55,42758.706,12621.904,55.95,2021-01-02,11,5,1
2021-01-02 12:00:00,8157.91,42756.752,12349.909,52.0,2021-01-02,12,5,1
2021-01-02 12:15:00,8156.37,42781.873,12118.058,52.0,2021-01-02,12,5,1
2021-01-02 12:30:00,8155.2,42796.708,11778.621,52.0,2021-01-02,12,5,1
2021-01-02 12:45:00,8156.27,42930.141,11531.915,52.0,2021-01-02,12,5,1
2021-01-02 13:00:00,8155.09,42837.781,11159.749,50.69,2021-01-02,13,5,1
2021-01-02 13:15:00,8155.15,42736.458,10892.424,50.69,2021-01-02,13,5,1
2021-01-02 13:30:00,8156.17,42665.216,10603.194,50.69,2021-01-02,13,5,1
2021-01-02 13:45:00,8154.54,42586.771,10309.398,50.69,2021-01-02,13,5,1
2021-01-02 14:00:00,8154.91,42576.959,10076.319,53.45,2021-01-02,14,5,1
2021-01-02 14:15:00,8154.92,42589.24,9909.125,53.45,2021-01-02,14,5,1
2021-01-02 14:30:00,8153.54,42607.657,9781.535,53.45,2021-01-02,14,5,1
2021-01-02 14:45:00,8154.46,42624.16,9651.266,53.45,2021-01-02,14,5,1
2021-01-02 15:00:00,8153.06,42670.401,9643.96,59.99,2021-01-02,15,5,1
2021-01-02 15:15:00,8152.27,42896.089,9715.442,59.99,2021-01-02,15,5,1
2021-01-02 15:30:00,8151.53,43083.166,9862.251,59.99,2021-01-02,15,5,1
2021-01-02 15:45:00,8155.73,43227.297,10007.398,59.99,2021-01-02,15,5,1
2021-01-02 16:00:00,8156.38,43268.299,10173.634,62.0,2021-01-02,16,5,1
2021-01-02 16:15:00,8155.83,43270.286,10380.028,62.0,2021-01-02,16,5,1
2021-01-02 16:30:00,8156.3,43279.488,10564.806,62.0,2021-01-02,16,5,1
2021-01-02 16:45:00,8155.05,43339.775,10836.196,62.0,2021-01-02,16,5,1
2021-01-02 17:00:00,8154.61,43265.55,11089.557,63.08,2021-01-02,17,5,1
2021-01-02 17:15:00,8155.44,43423.773,11434.261,63.08,2021-01-02,17,5,1
2021-01-02 17:30:00,8147.559,43387.907,11622.508,63.08,2021-01-02,17,5,1
2021-01-02 17:45:00,8146.139,43331.071,11735.538,63.08,2021-01-02,17,5,1
2021-01-02 18:00:00,8146.949,43327.486,11928.236,62.17,2021-01-02,18,5,1
2021-01-02 18:15:00,8146.009,43398.722,12093.64,62.17,2021-01-02,18,5,1
2021-01-02 18:30:00,8146.859,43389.834,12292.408,62.17,2021-01-02,18,5,1
2021-01-02 18:45:00,8148.369,43324.959,12420.766,62.17,2021-01-02,18,5,1
2021-01-02 19:00:00,8147.519,43174.749,12502.003,60.03,2021-01-02,19,5,1
2021-01-02 19:15:00,8150.91,43102.804,12501.262,60.03,2021-01-02,19,5,1
2021-01-02 19:30:00,8148.979,43061.623,12598.323,60.03,2021-01-02,19,5,1
2021-01-02 19:45:00,8137.918,42856.486,12778.449,60.03,2021-01-02,19,5,1
2021-01-02 20:00:00,8142.029,42775.831,12947.77,55.03,2021-01-02,20,5,1
2021-01-02 20:15:00,8148.519,42563.579,12978.125,55.03,2021-01-02,20,5,1
2021-01-02 20:30:00,8136.998,42402.526,13281.662,55.03,2021-01-02,20,5,1
2021-01-02 20:45:00,8137.568,42252.862,13425.467,55.03,2021-01-02,20,5,1
2021-01-02 21:00:00,8143.509,41956.336,13660.599,52.25,2021-01-02,21,5,1
2021-01-02 21:15:00,8140.049,41261.564,13886.092,52.25,2021-01-02,21,5,1
2021-01-02 21:30:00,8133.778,40815.036,14130.734,52.25,2021-01-02,21,5,1
2021-01-02 21:45:00,8137.288,40052.447,14531.124,52.25,2021-01-02,21,5,1
2021-01-02 22:00:00,8133.418,39049.577,14832.653,48.45,2021-01-02,22,5,1
2021-01-02 22:15:00,8136.228,38369.364,15112.866,48.45,2021-01-02,22,5,1
2021-01-02 22:30:00,8133.328,37913.978,15508.298,48.45,2021-01-02,22,5,1
2021-01-02 22:45:00,8067.052,37300.675,16012.723,48.45,2021-01-02,22,5,1
2021-01-02 23:00:00,8050.911,35743.107,16357.972,46.11,2021-01-02,23,5,1
2021-01-02 23:15:00,8016.208,35307.243,16429.154,46.11,2021-01-02,23,5,1
2021-01-02 23:30:00,7978.004,34419.598,16557.678,46.11,2021-01-02,23,5,1
2021-01-02 23:45:00,7932.12,33460.381,16918.853,46.11,2021-01-02,23,5,1
2021-01-03 00:00:00,7861.084,33006.146,17080.658,43.0,2021-01-03,0,6,1
2021-01-03 00:15:00,7783.807,32719.643,17203.133,43.0,2021-01-03,0,6,1
2021-01-03 00:30:00,7682.608,32059.409,17547.309,43.0,2021-01-03,0,6,1
2021-01-03 00:45:00,7625.163,31795.739,17832.262,43.0,2021-01-03,0,6,1
2021-01-03 01:00:00,7576.148,31385.766,18234.237,39.55,2021-01-03,1,6,1
2021-01-03 01:15:00,7537.305,31035.957,18726.545,39.55,2021-01-03,1,6,1
2021-01-03 01:30:00,7520.813,30768.912,18943.031,39.55,2021-01-03,1,6,1
2021-01-03 01:45:00,7535.284,30369.457,19018.623,39.55,2021-01-03,1,6,1
2021-01-03 02:00:00,7582.049,30282.354,19261.998,35.18,2021-01-03,2,6,1
2021-01-03 02:15:00,7574.578,30219.499,19695.327,35.18,2021-01-03,2,6,1
2021-01-03 02:30:00,7645.724,30055.315,19976.551,35.18,2021-01-03,2,6,1
2021-01-03 02:45:00,7651.155,29569.82,20184.344,35.18,2021-01-03,2,6,1
2021-01-03 03:00:00,7618.022,29230.561,20426.359,33.45,2021-01-03,3,6,1
2021-01-03 03:15:00,7623.812,29136.492,20694.246,33.45,2021-01-03,3,6,1
2021-01-03 03:30:00,7607.921,28895.664,20957.138,33.45,2021-01-03,3,6,1
2021-01-03 03:45:00,7631.613,28659.129,21364.965,33.45,2021-01-03,3,6,1
2021-01-03 04:00:00,7633.933,28644.903,22084.613,32.37,2021-01-03,4,6,1
2021-01-03 04:15:00,7628.243,28558.818,22725.388,32.37,2021-01-03,4,6,1
2021-01-03 04:30:00,7579.688,28515.152,23236.31,32.37,2021-01-03,4,6,1
2021-01-03 04:45:00,7549.986,28493.728,23320.36,32.37,2021-01-03,4,6,1
2021-01-03 05:00:00,7513.613,28338.945,23740.76,31.7,2021-01-03,5,6,1
2021-01-03 05:15:00,7602.941,28499.552,24268.653,31.7,2021-01-03,5,6,1
2021-01-03 05:30:00,7617.962,28705.763,24686.132,31.7,2021-01-03,5,6,1
2021-01-03 05:45:00,7629.143,28875.823,24972.002,31.7,2021-01-03,5,6,1
2021-01-03 06:00:00,7679.317,29253.799,25383.349,32.63,2021-01-03,6,6,1
2021-01-03 06:15:00,7671.297,29414.686,25560.945,32.63,2021-01-03,6,6,1
2021-01-03 06:30:00,7616.312,29412.479,25653.732,32.63,2021-01-03,6,6,1
2021-01-03 06:45:00,7556.906,29601.455,25743.905,32.63,2021-01-03,6,6,1
2021-01-03 07:00:00,7551.596,30277.742,26029.899,36.9,2021-01-03,7,6,1
2021-01-03 07:15:00,7552.046,30804.904,26201.997,36.9,2021-01-03,7,6,1
2021-01-03 07:30:00,7541.585,31187.45,26231.924,36.9,2021-01-03,7,6,1
2021-01-03 07:45:00,7561.557,31501.637,26606.067,36.9,2021-01-03,7,6,1
2021-01-03 08:00:00,7525.584,31905.576,26881.82,36.96,2021-01-03,8,6,1
2021-01-03 08:15:00,7541.795,32212.275,27035.653,36.96,2021-01-03,8,6,1
2021-01-03 08:30:00,7566.417,32257.011,27427.73,36.96,2021-01-03,8,6,1
2021-01-03 08:45:00,7572.628,32232.509,27703.438,36.96,2021-01-03,8,6,1
2021-01-03 09:00:00,7571.788,32443.675,27980.001,36.96,2021-01-03,9,6,1
2021-01-03 09:15:00,7570.608,32850.141,28494.153,36.96,2021-01-03,9,6,1
2021-01-03 09:30:00,7567.867,33201.733,28870.477,36.96,2021-01-03,9,6,1
2021-01-03 09:45:00,7566.207,33351.74,29232.24,36.96,2021-01-03,9,6,1
2021-01-03 10:00:00,7565.677,33531.969,29503.79,43.72,2021-01-03,10,6,1
2021-01-03 10:15:00,7566.027,33792.018,29606.456,43.72,2021-01-03,10,6,1
2021-01-03 10:30:00,7565.887,33933.288,29598.878,43.72,2021-01-03,10,6,1
2021-01-03 10:45:00,7565.317,34185.844,29877.579,43.72,2021-01-03,10,6,1
2021-01-03 11:00:00,7565.007,34296.802,29808.005,47.71,2021-01-03,11,6,1
2021-01-03 11:15:00,7564.877,34238.332,29844.121,47.71,2021-01-03,11,6,1
2021-01-03 11:30:00,7563.657,34164.423,30024.652,47.71,2021-01-03,11,6,1
2021-01-03 11:45:00,7563.157,34178.027,29785.888,47.71,2021-01-03,11,6,1
2021-01-03 12:00:00,7569.548,34074.233,29782.851,40.41,2021-01-03,12,6,1
2021-01-03 12:15:00,7568.807,33833.019,29654.967,40.41,2021-01-03,12,6,1
2021-01-03 12:30:00,7568.937,33518.423,29215.945,40.41,2021-01-03,12,6,1
2021-01-03 12:45:00,7566.077,33450.46,29203.345,40.41,2021-01-03,12,6,1
2021-01-03 13:00:00,7576.278,33102.806,29195.565,39.66,2021-01-03,13,6,1
2021-01-03 13:15:00,7586.709,32986.332,29548.815,39.66,2021-01-03,13,6,1
2021-01-03 13:30:00,7585.769,33103.612,29734.814,39.66,2021-01-03,13,6,1
2021-01-03 13:45:00,7581.679,33043.742,29209.591,39.66,2021-01-03,13,6,1
2021-01-03 14:00:00,7581.879,33048.616,28694.176,39.57,2021-01-03,14,6,1
2021-01-03 14:15:00,7583.309,33165.61,28398.367,39.57,2021-01-03,14,6,1
2021-01-03 14:30:00,7577.018,33266.71,28446.715,39.57,2021-01-03,14,6,1
2021-01-03 14:45:00,7582.729,33343.88,28449.569,39.57,2021-01-03,14,6,1
2021-01-03 15:00:00,7579.638,33510.391,28575.519,36.11,2021-01-03,15,6,1
2021-01-03 15:15:00,7584.289,33577.245,28731.62,36.11,2021-01-03,15,6,1
2021-01-03 15:30:00,7581.589,33834.591,28739.577,36.11,2021-01-03,15,6,1
2021-01-03 15:45:00,7578.968,33973.489,28816.553,36.11,2021-01-03,15,6,1
2021-01-03 16:00:00,7583.029,34309.27,28735.001,45.04,2021-01-03,16,6,1
2021-01-03 16:15:00,7594.46,34516.951,28513.732,45.04,2021-01-03,16,6,1
2021-01-03 16:30:00,7592.6,34605.653,28621.489,45.04,2021-01-03,16,6,1
2021-01-03 16:45:00,7592.61,34725.509,28713.886,45.04,2021-01-03,16,6,1
2021-01-03 17:00:00,7588.419,34678.377,28643.91,52.56,2021-01-03,17,6,1
2021-01-03 17:15:00,7586.419,34885.589,28683.48,52.56,2021-01-03,17,6,1
2021-01-03 17:30:00,7591.63,34937.66,28327.07,52.56,2021-01-03,17,6,1
2021-01-03 17:45:00,7589.839,34900.769,27932.246,52.56,2021-01-03,17,6,1
2021-01-03 18:00:00,7596.21,34963.391,27870.312,45.84,2021-01-03,18,6,1
2021-01-03 18:15:00,7589.689,35047.189,27969.043,45.84,2021-01-03,18,6,1
2021-01-03 18:30:00,7589.219,35110.22,27827.865,45.84,2021-01-03,18,6,1
2021-01-03 18:45:00,7589.739,34815.797,27653.881,45.84,2021-01-03,18,6,1
2021-01-03 19:00:00,7588.699,34793.185,27615.468,35.83,2021-01-03,19,6,1
2021-01-03 19:15:00,7589.649,34471.463,27492.745,35.83,2021-01-03,19,6,1
2021-01-03 19:30:00,7584.899,34551.232,27392.877,35.83,2021-01-03,19,6,1
2021-01-03 19:45:00,7581.899,34333.902,27039.073,35.83,2021-01-03,19,6,1
2021-01-03 20:00:00,7583.739,33572.074,26733.157,33.31,2021-01-03,20,6,1
2021-01-03 20:15:00,7581.879,33527.081,26528.55,33.31,2021-01-03,20,6,1
2021-01-03 20:30:00,7586.619,33459.522,26244.395,33.31,2021-01-03,20,6,1
2021-01-03 20:45:00,7586.639,33358.776,25930.78,33.31,2021-01-03,20,6,1
2021-01-03 21:00:00,7590.939,33230.42,25307.176,34.98,2021-01-03,21,6,1
2021-01-03 21:15:00,7587.919,33190.107,25325.335,34.98,2021-01-03,21,6,1
2021-01-03 21:30:00,7584.739,33244.887,25266.747,34.98,2021-01-03,21,6,1
2021-01-03 21:45:00,7585.249,33038.644,25082.033,34.98,2021-01-03,21,6,1
2021-01-03 22:00:00,7587.009,32377.208,24983.778,27.39,2021-01-03,22,6,1
2021-01-03 22:15:00,7583.169,32308.975,24889.1,27.39,2021-01-03,22,6,1
2021-01-03 22:30:00,7589.239,32093.948,24705.985,27.39,2021-01-03,22,6,1
2021-01-03 22:45:00,7592.63,32161.322,24479.865,27.39,2021-01-03,22,6,1
2021-01-03 23:00:00,7591.049,32136.456,24511.055,29.33,2021-01-03,23,6,1
2021-01-03 23:15:00,7593.39,32379.09,24386.69,29.33,2021-01-03,23,6,1
2021-01-03 23:30:00,7592.16,32231.543,24444.229,29.33,2021-01-03,23,6,1
2021-01-03 23:45:00,7590.869,32349.24,24305.389,29.33,2021-01-03,23,6,1
2021-01-04 00:00:00,7591.36,32973.645,24090.922,24.82,2021-01-04,0,0,1
2021-01-04 00:15:00,7585.259,33268.028,24062.839,24.82,2021-01-04,0,0,1
2021-01-04 00:30:00,7585.179,33408.777,23999.908,24.82,2021-01-04,0,0,1
2021-01-04 00:45:00,7573.848,33648.252,23917.272,24.82,2021-01-04,0,0,1
2021-01-04 01:00:00,7563.667,33928.074,23948.373,24.65,2021-01-04,1,0,1
2021-01-04 01:15:00,7507.722,33935.672,23930.592,24.65,2021-01-04,1,0,1
2021-01-04 01:30:00,7518.503,33997.363,23927.594,24.65,2021-01-04,1,0,1
2021-01-04 01:45:00,7531.214,33993.425,23827.215,24.65,2021-01-04,1,0,1
2021-01-04 02:00:00,7563.637,34224.567,23755.786,24.8,2021-01-04,2,0,1
2021-01-04 02:15:00,7572.688,34501.245,23737.351,24.8,2021-01-04,2,0,1
2021-01-04 02:30:00,7569.068,34638.535,23659.29,24.8,2021-01-04,2,0,1
2021-01-04 02:45:00,7567.417,34679.7,23482.112,24.8,2021-01-04,2,0,1
2021-01-04 03:00:00,7566.917,34317.059,23449.293,27.71,2021-01-04,3,0,1
2021-01-04 03:15:00,7563.957,34683.275,23484.413,27.71,2021-01-04,3,0,1
2021-01-04 03:30:00,7577.658,34940.015,23362.3,27.71,2021-01-04,3,0,1
2021-01-04 03:45:00,7582.249,34978.088,23352.977,27.71,2021-01-04,3,0,1
2021-01-04 04:00:00,7570.218,35106.671,23189.501,28.58,2021-01-04,4,0,1
2021-01-04 04:15:00,7577.958,35962.251,23030.085,28.58,2021-01-04,4,0,1
2021-01-04 04:30:00,7578.268,36822.458,23028.69,28.58,2021-01-04,4,0,1
2021-01-04 04:45:00,7579.178,37985.682,23078.067,28.58,2021-01-04,4,0,1
2021-01-04 05:00:00,7573.818,39830.899,23239.895,37.04,2021-01-04,5,0,1
2021-01-04 05:15:00,7580.269,41124.604,23181.528,37.04,2021-01-04,5,0,1
