datetime,wind_speed,solar_radiation,temperature,date,day_of_week,time,month,nuclear_power,not_renewable,renewable,energy_price,total_energy_feeding
2019-01-01 00:00:00,4.5,0,6.0,2019-01-01,Tuesday,00:00:00,1,8529.8385,24594.78225,32710.79625,10.07,65835.417
2019-01-01 01:00:00,4.8,0,5.9,2019-01-01,Tuesday,01:00:00,1,7948.5945,23115.59325,33043.932,-4.08,64108.11975
2019-01-01 02:00:00,5.0,0,5.9,2019-01-01,Tuesday,02:00:00,1,7216.65,22355.0785,34511.20725,-9.91,64082.935750000004
2019-01-01 03:00:00,5.5,0,5.8,2019-01-01,Tuesday,03:00:00,1,7115.409,22207.72475,36248.1725,-7.41,65571.30625
2019-01-01 04:00:00,5.9,0,5.8,2019-01-01,Tuesday,04:00:00,1,7055.762,22046.703999999998,37455.7855,-12.55,66558.2515
2019-01-01 05:00:00,6.1,0,5.7,2019-01-01,Tuesday,05:00:00,1,7030.3045,21809.22775,38774.45275,-17.25,67613.985
2019-01-01 06:00:00,6.3,0,5.6,2019-01-01,Tuesday,06:00:00,1,7168.13575,22043.46275,39619.065,-15.07,68830.6635
2019-01-01 07:00:00,6.4,0,5.5,2019-01-01,Tuesday,07:00:00,1,7150.4575,22070.361,40512.31025,-4.93,69733.12875
2019-01-01 08:00:00,6.5,12,5.5,2019-01-01,Tuesday,08:00:00,1,6985.09025,22393.77325,40898.73325,-6.33,70277.59675
2019-01-01 09:00:00,6.7,39,5.5,2019-01-01,Tuesday,09:00:00,1,6635.5154999999995,22126.76225,42768.611000000004,-4.93,71530.88875
2019-01-01 10:00:00,7.0,67,5.7,2019-01-01,Tuesday,10:00:00,1,6703.979,22358.26625,45449.69725,0.45,74511.9425
2019-01-01 11:00:00,7.3,88,5.8,2019-01-01,Tuesday,11:00:00,1,6949.26475,22712.8845,45975.70175,0.12,75637.851
2019-01-01 12:00:00,7.5,87,5.8,2019-01-01,Tuesday,12:00:00,1,6947.8705,22629.362,46185.8005,-0.02,75763.033
2019-01-01 13:00:00,7.8,70,5.7,2019-01-01,Tuesday,13:00:00,1,7011.85425,22674.45625,45868.1605,0.0,75554.471
2019-01-01 14:00:00,8.0,46,5.6,2019-01-01,Tuesday,14:00:00,1,7265.9765,22962.968,44661.0405,-0.03,74889.98499999999
2019-01-01 15:00:00,8.1,15,5.2,2019-01-01,Tuesday,15:00:00,1,7501.27125,23107.96675,45338.918,1.97,75948.156
2019-01-01 16:00:00,8.3,0,4.9,2019-01-01,Tuesday,16:00:00,1,7649.1555,23290.3835,45757.84075,9.06,76697.37975
2019-01-01 17:00:00,8.4,0,4.6,2019-01-01,Tuesday,17:00:00,1,7493.791499999999,22950.0955,45802.23175,0.07,76246.11875
2019-01-01 18:00:00,8.6,0,4.4,2019-01-01,Tuesday,18:00:00,1,7094.7654999999995,22546.984,45420.958,-4.97,75062.7075
2019-01-01 19:00:00,8.6,0,4.0,2019-01-01,Tuesday,19:00:00,1,6594.33375,22016.592,45297.061,-6.98,73907.98675
2019-01-01 20:00:00,8.6,0,3.8,2019-01-01,Tuesday,20:00:00,1,6147.572749999999,21482.81975,44862.882,-24.93,72493.2745
2019-01-01 21:00:00,8.5,0,3.5,2019-01-01,Tuesday,21:00:00,1,6072.324,21410.039,43773.936,-4.87,71256.299
2019-01-01 22:00:00,8.3,0,3.3,2019-01-01,Tuesday,22:00:00,1,5980.01675,21041.2905,43607.29325,-28.93,70628.6005
2019-01-01 23:00:00,8.2,0,3.0,2019-01-01,Tuesday,23:00:00,1,5791.337750000001,20931.223,41967.7865,-33.57,68690.34725
2019-01-02 00:00:00,8.0,0,2.7,2019-01-02,Wednesday,00:00:00,1,5731.34625,20174.71875,40730.729,-45.92,66636.794
2019-01-02 01:00:00,7.8,0,2.6,2019-01-02,Wednesday,01:00:00,1,5731.78325,20351.1665,40225.563,-48.29,66308.51275
2019-01-02 02:00:00,7.5,0,2.5,2019-01-02,Wednesday,02:00:00,1,5747.180249999999,20539.442750000002,39646.92875,-44.99,65933.55175
2019-01-02 03:00:00,7.4,0,2.3,2019-01-02,Wednesday,03:00:00,1,5777.9795,20665.11725,39875.80225,-48.93,66318.899
2019-01-02 04:00:00,7.4,0,2.1,2019-01-02,Wednesday,04:00:00,1,6085.88225,22179.58675,40983.647,-29.91,69249.11600000001
2019-01-02 05:00:00,7.3,0,2.0,2019-01-02,Wednesday,05:00:00,1,7655.983749999999,26142.14125,42389.014,-0.01,76187.139
2019-01-02 06:00:00,7.0,0,1.9,2019-01-02,Wednesday,06:00:00,1,8579.365,29588.396500000003,42652.487,37.43,80820.2485
2019-01-02 07:00:00,6.9,0,1.8,2019-01-02,Wednesday,07:00:00,1,8834.4715,31831.39075,41708.39275,48.06,82374.255
2019-01-02 08:00:00,6.7,17,1.7,2019-01-02,Wednesday,08:00:00,1,9007.95325,34526.59975,42030.17775,50.74,85564.73074999999
2019-01-02 09:00:00,6.8,71,1.8,2019-01-02,Wednesday,09:00:00,1,9006.99375,34918.60175,44191.515,47.57,88117.1105
2019-01-02 10:00:00,6.8,128,2.1,2019-01-02,Wednesday,10:00:00,1,9005.00275,35157.388999999996,46425.3915,43.94,90587.78325000001
2019-01-02 11:00:00,7.0,143,2.3,2019-01-02,Wednesday,11:00:00,1,9092.22075,35453.15775,47150.70125,40.97,91696.07975
2019-01-02 12:00:00,7.2,147,2.5,2019-01-02,Wednesday,12:00:00,1,9001.71725,35126.19,45693.49175,44.95,89821.399
2019-01-02 13:00:00,7.1,127,2.4,2019-01-02,Wednesday,13:00:00,1,9005.89475,36364.13675,41550.67225,49.64,86920.70375
2019-01-02 14:00:00,6.8,85,2.2,2019-01-02,Wednesday,14:00:00,1,9054.95375,38949.434,36351.046,53.67,84355.43375
2019-01-02 15:00:00,6.4,22,1.7,2019-01-02,Wednesday,15:00:00,1,9202.298499999999,42250.65625,33158.94775,56.01,84611.9025
2019-01-02 16:00:00,5.7,0,1.1,2019-01-02,Wednesday,16:00:00,1,9241.38425,43608.1425,32000.84375,56.95,84850.37049999999
2019-01-02 17:00:00,5.1,0,0.6,2019-01-02,Wednesday,17:00:00,1,9191.9055,44614.43225,30264.2245,62.08,84070.56225
2019-01-02 18:00:00,4.7,0,0.2,2019-01-02,Wednesday,18:00:00,1,9121.576000000001,44884.2595,28461.584000000003,62.11,82467.4195
2019-01-02 19:00:00,4.4,0,-0.2,2019-01-02,Wednesday,19:00:00,1,9206.385750000001,45164.24325,26688.374,57.99,81059.003
2019-01-02 20:00:00,4.2,0,-0.6,2019-01-02,Wednesday,20:00:00,1,9246.218499999999,44128.54425,25230.69775,55.64,78605.4605
2019-01-02 21:00:00,3.9,0,-0.9,2019-01-02,Wednesday,21:00:00,1,9252.439,43745.57875,23999.555249999998,55.13,76997.573
2019-01-02 22:00:00,3.7,0,-1.2,2019-01-02,Wednesday,22:00:00,1,9282.2865,42485.55575,22741.118,50.76,74508.96025
2019-01-02 23:00:00,3.5,0,-1.6,2019-01-02,Wednesday,23:00:00,1,9459.04125,41733.079,22424.9395,42.91,73617.05975
2019-01-03 00:00:00,3.4,0,-1.8,2019-01-03,Thursday,00:00:00,1,9485.773000000001,42311.00125,22473.7215,45.22,74270.49575
2019-01-03 01:00:00,3.3,0,-2.0,2019-01-03,Thursday,01:00:00,1,9487.26475,42516.136,22007.70175,45.63,74011.10250000001
2019-01-03 02:00:00,3.3,0,-2.2,2019-01-03,Thursday,02:00:00,1,9481.733250000001,42673.39425,22398.886749999998,44.0,74554.01425000001
2019-01-03 03:00:00,3.3,0,-2.3,2019-01-03,Thursday,03:00:00,1,9479.38725,42707.27775,23140.06425,43.88,75326.72925
2019-01-03 04:00:00,3.3,0,-2.5,2019-01-03,Thursday,04:00:00,1,9483.592,44742.14,23851.099000000002,45.92,78076.831
2019-01-03 05:00:00,3.3,0,-2.5,2019-01-03,Thursday,05:00:00,1,9473.5465,49974.6315,24089.644,51.07,83537.822
2019-01-03 06:00:00,3.3,0,-2.5,2019-01-03,Thursday,06:00:00,1,9432.88375,52314.52225,24218.3635,52.77,85965.7695
2019-01-03 07:00:00,3.3,0,-2.5,2019-01-03,Thursday,07:00:00,1,9474.35575,54720.134,24328.843,62.89,88523.33275
2019-01-03 08:00:00,3.3,21,-2.3,2019-01-03,Thursday,08:00:00,1,9479.295,56496.1395,24763.86375,60.03,90739.29824999999
2019-01-03 09:00:00,3.4,67,-1.6,2019-01-03,Thursday,09:00:00,1,9488.90825,57508.0975,24526.6525,58.19,91523.65825
2019-01-03 10:00:00,3.5,117,-0.6,2019-01-03,Thursday,10:00:00,1,9486.302749999999,57936.63525,23826.58875,62.99,91249.52675
2019-01-03 11:00:00,3.7,143,0.1,2019-01-03,Thursday,11:00:00,1,9488.208999999999,58315.694,22484.67175,63.52,90288.57475
2019-01-03 12:00:00,3.9,150,0.6,2019-01-03,Thursday,12:00:00,1,9482.955249999999,58302.0635,20629.32975,64.67,88414.34850000001
2019-01-03 13:00:00,3.9,113,0.8,2019-01-03,Thursday,13:00:00,1,9483.159749999999,58172.214250000005,18419.585,65.24,86074.959
2019-01-03 14:00:00,3.8,67,0.8,2019-01-03,Thursday,14:00:00,1,9482.47275,58454.185,16575.09225,67.76,84511.75
2019-01-03 15:00:00,3.6,20,0.4,2019-01-03,Thursday,15:00:00,1,9478.15825,58925.49625,16536.8485,68.41,84940.503
2019-01-03 16:00:00,3.4,0,0.0,2019-01-03,Thursday,16:00:00,1,9474.797999999999,58824.6875,17664.49625,69.55,85963.98175
2019-01-03 17:00:00,3.3,0,-0.2,2019-01-03,Thursday,17:00:00,1,9472.64175,58153.1505,18022.029,67.28,85647.82125
2019-01-03 18:00:00,3.3,0,-0.5,2019-01-03,Thursday,18:00:00,1,9459.728500000001,58291.310249999995,17979.314,69.46,85730.35274999999
2019-01-03 19:00:00,3.2,0,-0.6,2019-01-03,Thursday,19:00:00,1,9467.233,58794.689249999996,17749.98175,68.38,86011.904
2019-01-03 20:00:00,3.1,0,-0.7,2019-01-03,Thursday,20:00:00,1,9467.6155,58028.87075,16964.6985,61.72,84461.18475
2019-01-03 21:00:00,3.0,0,-0.9,2019-01-03,Thursday,21:00:00,1,9479.63475,56449.8965,15871.76675,53.72,81801.29800000001
2019-01-03 22:00:00,2.9,0,-0.9,2019-01-03,Thursday,22:00:00,1,9471.7125,53269.822,15318.196,49.98,78059.73049999999
2019-01-03 23:00:00,3.0,0,-0.9,2019-01-03,Thursday,23:00:00,1,9473.05925,50975.81175,15337.71,50.73,75786.581
2019-01-04 00:00:00,2.9,0,-1.0,2019-01-04,Friday,00:00:00,1,9475.944749999999,49372.29975,16794.77825,47.11,75643.02275
2019-01-04 01:00:00,2.9,0,-1.0,2019-01-04,Friday,01:00:00,1,9388.31925,48136.7435,18461.06925,47.07,75986.13200000001
2019-01-04 02:00:00,2.9,0,-1.0,2019-01-04,Friday,02:00:00,1,9372.392749999999,47558.115,20318.168,46.94,77248.67575
2019-01-04 03:00:00,3.0,0,-1.0,2019-01-04,Friday,03:00:00,1,9376.502499999999,47029.391749999995,22142.06625,47.0,78547.9605
2019-01-04 04:00:00,3.2,0,-0.8,2019-01-04,Friday,04:00:00,1,9371.036250000001,47510.841,23724.5205,46.91,80606.39775
2019-01-04 05:00:00,3.4,0,-0.7,2019-01-04,Friday,05:00:00,1,9338.331,48590.0515,25444.6705,49.59,83373.053
2019-01-04 06:00:00,3.6,0,-0.5,2019-01-04,Friday,06:00:00,1,9331.95775,50090.06175,27642.44,55.32,87064.4595
2019-01-04 07:00:00,3.9,0,-0.4,2019-01-04,Friday,07:00:00,1,9355.141749999999,50577.7035,28873.1815,55.78,88806.02675
2019-01-04 08:00:00,4.1,16,-0.2,2019-01-04,Friday,08:00:00,1,9358.637,51149.8435,30414.0115,55.52,90922.492
2019-01-04 09:00:00,4.3,43,0.2,2019-01-04,Friday,09:00:00,1,9122.64025,50642.6195,32548.490250000003,55.23,92313.75
2019-01-04 10:00:00,4.5,74,0.7,2019-01-04,Friday,10:00:00,1,9028.97625,50574.5535,34710.9805,53.58,94314.51024999999
2019-01-04 11:00:00,4.9,98,1.2,2019-01-04,Friday,11:00:00,1,9162.073,50206.8845,36299.309,51.74,95668.2665
2019-01-04 12:00:00,5.1,93,1.5,2019-01-04,Friday,12:00:00,1,9221.985,48869.197,36773.5455,51.6,94864.7275
2019-01-04 13:00:00,5.2,67,1.7,2019-01-04,Friday,13:00:00,1,9220.71625,49806.856,35718.6495,51.41,94746.22175
2019-01-04 14:00:00,5.2,38,1.8,2019-01-04,Friday,14:00:00,1,9175.801500000001,50179.161,34607.0815,51.69,93962.044
2019-01-04 15:00:00,5.2,10,1.8,2019-01-04,Friday,15:00:00,1,9154.22875,49586.4065,34742.884000000005,52.59,93483.51925
2019-01-04 16:00:00,5.2,0,1.7,2019-01-04,Friday,16:00:00,1,9132.53325,49928.15675,35131.52375,54.66,94192.21375
2019-01-04 17:00:00,5.3,0,1.8,2019-01-04,Friday,17:00:00,1,9129.307999999999,49238.62425,35026.7225,54.1,93394.65475
2019-01-04 18:00:00,5.3,0,1.9,2019-01-04,Friday,18:00:00,1,9129.6255,47263.452,34571.61825,51.89,90964.69575
2019-01-04 19:00:00,5.4,0,2.0,2019-01-04,Friday,19:00:00,1,9143.06875,45709.799750000006,34356.263,46.58,89209.1315
2019-01-04 20:00:00,5.5,0,2.1,2019-01-04,Friday,20:00:00,1,9147.236,42739.38875,34249.53625,45.43,86136.16100000001
2019-01-04 21:00:00,5.5,0,2.3,2019-01-04,Friday,21:00:00,1,9139.7135,41277.7335,34339.3205,43.96,84756.7675
2019-01-04 22:00:00,5.6,0,2.4,2019-01-04,Friday,22:00:00,1,9000.151,37958.988,35589.1665,31.41,82548.3055
2019-01-04 23:00:00,5.8,0,2.5,2019-01-04,Friday,23:00:00,1,8926.536,34450.638,36521.8955,26.9,79899.0695
2019-01-05 00:00:00,5.9,0,2.7,2019-01-05,Saturday,00:00:00,1,8924.22025,33128.02625,37024.43275,25.12,79076.67925
2019-01-05 01:00:00,6.0,0,2.8,2019-01-05,Saturday,01:00:00,1,8919.14375,32825.479,37908.156749999995,24.12,79652.7795
2019-01-05 02:00:00,6.1,0,2.9,2019-01-05,Saturday,02:00:00,1,8925.2295,32120.2845,38937.79075,22.04,79983.30475
2019-01-05 03:00:00,6.2,0,3.0,2019-01-05,Saturday,03:00:00,1,8927.46275,31982.40025,39622.8775,18.37,80532.7405
2019-01-05 04:00:00,6.4,0,3.0,2019-01-05,Saturday,04:00:00,1,8930.221249999999,32583.2915,39341.9455,22.09,80855.45825
2019-01-05 05:00:00,6.4,0,3.1,2019-01-05,Saturday,05:00:00,1,8919.3985,33384.39125,39911.539,23.35,82215.32875
2019-01-05 06:00:00,6.4,0,3.1,2019-01-05,Saturday,06:00:00,1,8887.735,36034.96875,38629.0435,28.76,83551.74725
2019-01-05 07:00:00,6.4,0,3.2,2019-01-05,Saturday,07:00:00,1,8978.70575,38227.272750000004,37431.19725,36.63,84637.17575
2019-01-05 08:00:00,6.3,7,3.4,2019-01-05,Saturday,08:00:00,1,9114.15875,40866.6645,36476.6975,40.46,86457.52075
2019-01-05 09:00:00,6.1,27,3.6,2019-01-05,Saturday,09:00:00,1,9150.69125,43454.78775,35625.2515,45.85,88230.7305
2019-01-05 10:00:00,6.0,52,3.9,2019-01-05,Saturday,10:00:00,1,9168.30925,44106.545249999996,35053.6805,49.8,88328.535
2019-01-05 11:00:00,6.0,66,4.2,2019-01-05,Saturday,11:00:00,1,9157.3865,44834.52225,33890.469750000004,51.36,87882.3785
2019-01-05 12:00:00,5.9,63,4.4,2019-01-05,Saturday,12:00:00,1,9157.3415,45051.2445,32818.90225,51.74,87027.48825
2019-01-05 13:00:00,5.8,52,4.5,2019-01-05,Saturday,13:00:00,1,9187.28875,45277.4965,30946.9955,51.92,85411.78075
2019-01-05 14:00:00,5.6,31,4.6,2019-01-05,Saturday,14:00:00,1,9152.38475,45775.272750000004,29243.94325,53.22,84171.60075000001
2019-01-05 15:00:00,5.4,9,4.5,2019-01-05,Saturday,15:00:00,1,9123.512,46055.24425,28425.0405,56.62,83603.79675
2019-01-05 16:00:00,5.1,0,4.4,2019-01-05,Saturday,16:00:00,1,9106.83375,46920.84775,27929.66125,56.92,83957.34275000001
2019-01-05 17:00:00,5.0,0,4.3,2019-01-05,Saturday,17:00:00,1,9317.34,47020.53525,27820.300499999998,61.64,84158.17575
2019-01-05 18:00:00,4.8,0,4.2,2019-01-05,Saturday,18:00:00,1,9409.757,46552.1775,27062.19875,59.44,83024.13325
2019-01-05 19:00:00,4.8,0,4.1,2019-01-05,Saturday,19:00:00,1,9402.86425,45408.65975,26719.20425,52.75,81530.72825
2019-01-05 20:00:00,4.7,0,4.0,2019-01-05,Saturday,20:00:00,1,9404.13625,43830.3045,26187.69625,51.9,79422.137
2019-01-05 21:00:00,4.6,0,3.8,2019-01-05,Saturday,21:00:00,1,9411.10875,43113.644,25081.12225,51.38,77605.875
2019-01-05 22:00:00,4.5,0,3.6,2019-01-05,Saturday,22:00:00,1,9381.699,41975.31525,24508.58175,49.96,75865.596
2019-01-05 23:00:00,4.5,0,3.5,2019-01-05,Saturday,23:00:00,1,9420.44,40764.3105,23825.99125,50.29,74010.74175
2019-01-06 00:00:00,4.3,0,3.3,2019-01-06,Sunday,00:00:00,1,9425.4365,40968.01475,22845.053499999998,47.72,73238.50475
2019-01-06 01:00:00,4.2,0,3.2,2019-01-06,Sunday,01:00:00,1,9434.0255,41798.9285,21712.8045,48.38,72945.7585
2019-01-06 02:00:00,4.1,0,3.0,2019-01-06,Sunday,02:00:00,1,9438.27525,41602.869,21195.68725,48.02,72236.8315
2019-01-06 03:00:00,4.0,0,2.9,2019-01-06,Sunday,03:00:00,1,9427.82725,41314.68975,20494.54575,44.23,71237.06275
2019-01-06 04:00:00,3.9,0,2.8,2019-01-06,Sunday,04:00:00,1,9438.8925,42031.14375,19924.787,47.17,71394.82325
2019-01-06 05:00:00,3.8,0,2.8,2019-01-06,Sunday,05:00:00,1,9241.8315,42159.5135,18592.46325,48.19,69993.80825
2019-01-06 06:00:00,3.7,0,2.7,2019-01-06,Sunday,06:00:00,1,9183.079249999999,43860.85875,17351.37375,49.11,70395.31175
2019-01-06 07:00:00,3.5,0,2.7,2019-01-06,Sunday,07:00:00,1,9360.3835,45609.35075,16918.22475,50.44,71887.959
2019-01-06 08:00:00,3.4,14,2.6,2019-01-06,Sunday,08:00:00,1,9414.85625,47918.4505,16499.54625,53.4,73832.853
2019-01-06 09:00:00,3.3,44,2.8,2019-01-06,Sunday,09:00:00,1,9411.99825,49149.094750000004,17010.784,56.55,75571.87700000001
2019-01-06 10:00:00,3.3,75,3.1,2019-01-06,Sunday,10:00:00,1,9429.3365,50777.613,17286.531,60.02,77493.4805
2019-01-06 11:00:00,3.4,84,3.4,2019-01-06,Sunday,11:00:00,1,9416.92725,51708.282,17580.20525,60.22,78705.4145
2019-01-06 12:00:00,3.5,88,3.6,2019-01-06,Sunday,12:00:00,1,9405.8575,51575.05325,17655.977750000002,55.0,78636.8885
2019-01-06 13:00:00,3.6,72,3.7,2019-01-06,Sunday,13:00:00,1,9412.85025,50848.324,16803.04525,52.39,77064.2195
2019-01-06 14:00:00,3.5,41,3.7,2019-01-06,Sunday,14:00:00,1,9410.644,52425.69125,16037.797,51.57,77874.13225
2019-01-06 15:00:00,3.4,13,3.6,2019-01-06,Sunday,15:00:00,1,9413.0425,53207.9905,16319.0105,54.71,78940.0435
2019-01-06 16:00:00,3.2,0,3.3,2019-01-06,Sunday,16:00:00,1,9403.21925,53916.693,17402.72675,63.43,80722.639
2019-01-06 17:00:00,3.2,0,3.2,2019-01-06,Sunday,17:00:00,1,9401.30775,54036.89175,18119.42125,67.37,81557.62075
2019-01-06 18:00:00,3.2,0,3.2,2019-01-06,Sunday,18:00:00,1,9397.518,53881.704,18549.240250000003,67.2,81828.46225
2019-01-06 19:00:00,3.3,0,3.1,2019-01-06,Sunday,19:00:00,1,9392.26175,53210.03825,18072.555,66.03,80674.855
2019-01-06 20:00:00,3.3,0,3.1,2019-01-06,Sunday,20:00:00,1,9392.90625,52600.351500000004,17961.6855,55.36,79954.94325000001
2019-01-06 21:00:00,3.3,0,3.1,2019-01-06,Sunday,21:00:00,1,9370.843499999999,51551.4805,17886.4415,58.59,78808.76550000001
2019-01-06 22:00:00,3.3,0,3.0,2019-01-06,Sunday,22:00:00,1,9338.938,50700.62625,17858.36375,53.7,77897.928
2019-01-06 23:00:00,3.3,0,3.0,2019-01-06,Sunday,23:00:00,1,9390.085500000001,49546.842000000004,18106.177499999998,46.03,77043.105
2019-01-07 00:00:00,3.3,0,3.0,2019-01-07,Monday,00:00:00,1,9395.5945,48912.67975,18295.02075,47.98,76603.295
2019-01-07 01:00:00,3.4,0,3.0,2019-01-07,Monday,01:00:00,1,9388.52425,48532.335250000004,18607.432,47.84,76528.29149999999
2019-01-07 02:00:00,3.4,0,2.9,2019-01-07,Monday,02:00:00,1,9402.0875,48196.07725,18582.57225,46.11,76180.737
2019-01-07 03:00:00,3.4,0,2.9,2019-01-07,Monday,03:00:00,1,9415.41575,49268.039749999996,18754.933250000002,46.08,77438.38875
2019-01-07 04:00:00,3.4,0,2.9,2019-01-07,Monday,04:00:00,1,9382.855500000001,51642.651,19243.309,47.62,80268.8155
2019-01-07 05:00:00,3.4,0,2.8,2019-01-07,Monday,05:00:00,1,9432.79425,55136.8825,18823.633,55.77,83393.30975
2019-01-07 06:00:00,3.4,0,2.8,2019-01-07,Monday,06:00:00,1,9439.567000000001,58269.02325,17696.2515,68.61,85404.84175
2019-01-07 07:00:00,3.3,0,2.8,2019-01-07,Monday,07:00:00,1,9446.41225,59176.92525,16874.59225,74.15,85497.92975
2019-01-07 08:00:00,3.3,12,2.8,2019-01-07,Monday,08:00:00,1,9452.20825,59540.9885,16924.18875,74.93,85917.3855
2019-01-07 09:00:00,3.2,39,3.1,2019-01-07,Monday,09:00:00,1,9449.19775,59755.636,18274.98075,73.59,87479.81450000001
2019-01-07 10:00:00,3.4,62,3.4,2019-01-07,Monday,10:00:00,1,9448.73825,59959.79975,20613.878,71.23,90022.416
2019-01-07 11:00:00,3.6,82,3.7,2019-01-07,Monday,11:00:00,1,9448.556,59275.71475,23089.89,68.79,91814.16075000001
2019-01-07 12:00:00,3.8,81,3.9,2019-01-07,Monday,12:00:00,1,9441.445749999999,59647.6175,24553.79275,66.75,93642.856
2019-01-07 13:00:00,4.1,63,4.0,2019-01-07,Monday,13:00:00,1,9360.89075,59766.2755,25391.59975,62.47,94518.766
2019-01-07 14:00:00,4.1,36,4.0,2019-01-07,Monday,14:00:00,1,9213.94075,59469.4945,26635.02925,53.25,95318.4645
2019-01-07 15:00:00,4.2,13,3.8,2019-01-07,Monday,15:00:00,1,9177.75525,58978.824,28983.4945,53.26,97140.07375
2019-01-07 16:00:00,4.4,0,3.7,2019-01-07,Monday,16:00:00,1,9156.72675,58275.7905,31899.376,53.42,99331.89325
2019-01-07 17:00:00,4.7,0,3.6,2019-01-07,Monday,17:00:00,1,9035.64925,55711.69925,35303.236750000004,47.91,100050.58525
2019-01-07 18:00:00,5.1,0,3.6,2019-01-07,Monday,18:00:00,1,9061.8815,50032.339250000005,38836.4285,42.05,97930.64925
2019-01-07 19:00:00,5.6,0,3.6,2019-01-07,Monday,19:00:00,1,9052.182999999999,42669.798500000004,42230.050749999995,40.96,93952.03225
2019-01-07 20:00:00,5.9,0,3.7,2019-01-07,Monday,20:00:00,1,9060.0605,38032.03,44129.4885,32.04,91221.579
2019-01-07 21:00:00,6.2,0,3.7,2019-01-07,Monday,21:00:00,1,9069.968499999999,34283.2975,43671.912,20.82,87025.178
2019-01-07 22:00:00,6.5,0,3.7,2019-01-07,Monday,22:00:00,1,9023.19775,32004.5645,44402.05225,1.84,85429.81450000001
2019-01-07 23:00:00,6.8,0,3.7,2019-01-07,Monday,23:00:00,1,8669.41875,28571.21325,44652.160749999995,17.94,81892.79275
2019-01-08 00:00:00,6.9,0,3.8,2019-01-08,Tuesday,00:00:00,1,8952.20625,27926.61875,44575.16175,20.91,81453.98675
2019-01-08 01:00:00,7.0,0,3.8,2019-01-08,Tuesday,01:00:00,1,8714.840250000001,27576.80125,44385.42125,7.78,80677.06275
2019-01-08 02:00:00,7.1,0,3.8,2019-01-08,Tuesday,02:00:00,1,8872.788,28040.34325,44706.53125,14.33,81619.6625
2019-01-08 03:00:00,7.3,0,3.7,2019-01-08,Tuesday,03:00:00,1,8964.9925,28917.07275,44450.75725,18.56,82332.8225
2019-01-08 04:00:00,7.4,0,3.8,2019-01-08,Tuesday,04:00:00,1,9094.322250000001,31070.26775,44475.0335,18.57,84639.6235
2019-01-08 05:00:00,7.7,0,3.8,2019-01-08,Tuesday,05:00:00,1,9110.236,34317.29375,46139.857,35.81,89567.38675
2019-01-08 06:00:00,7.9,0,3.8,2019-01-08,Tuesday,06:00:00,1,9128.96075,37311.7395,46872.5345,43.87,93313.23475
2019-01-08 07:00:00,8.0,0,3.9,2019-01-08,Tuesday,07:00:00,1,9135.3915,39022.392250000004,47661.77525,46.93,95819.55900000001
2019-01-08 08:00:00,8.2,14,3.9,2019-01-08,Tuesday,08:00:00,1,9087.614000000001,38312.31225,49402.47425,43.88,96802.4005
2019-01-08 09:00:00,8.3,47,4.1,2019-01-08,Tuesday,09:00:00,1,9001.1305,37506.53375,51133.01525,43.85,97640.6795
2019-01-08 10:00:00,8.6,74,4.2,2019-01-08,Tuesday,10:00:00,1,8997.99775,37084.74425,52082.519,46.74,98165.261
2019-01-08 11:00:00,8.7,81,4.4,2019-01-08,Tuesday,11:00:00,1,8999.62425,36865.60675,52965.9905,43.94,98831.2215
2019-01-08 12:00:00,8.9,83,4.5,2019-01-08,Tuesday,12:00:00,1,9058.91825,36725.2695,52494.421,43.21,98278.60875
2019-01-08 13:00:00,8.9,55,4.4,2019-01-08,Tuesday,13:00:00,1,9070.08325,36939.34575,51223.13575,43.81,97232.56475
2019-01-08 14:00:00,8.9,39,4.3,2019-01-08,Tuesday,14:00:00,1,9070.31075,37432.57075,49814.7475,45.6,96317.629
2019-01-08 15:00:00,8.7,15,4.1,2019-01-08,Tuesday,15:00:00,1,9050.456750000001,37388.58,49722.0245,35.21,96161.06125
2019-01-08 16:00:00,8.6,0,3.8,2019-01-08,Tuesday,16:00:00,1,9072.994,38014.298,49623.0375,45.64,96710.32949999999
2019-01-08 17:00:00,8.6,0,3.6,2019-01-08,Tuesday,17:00:00,1,9093.2375,38091.22275,49370.76325,45.63,96555.2235
2019-01-08 18:00:00,8.6,0,3.4,2019-01-08,Tuesday,18:00:00,1,9081.7705,36878.04,49182.26125,37.94,95142.07175
2019-01-08 19:00:00,8.6,0,3.1,2019-01-08,Tuesday,19:00:00,1,8976.84925,35568.77875,48920.19025,39.53,93465.81825000001
2019-01-08 20:00:00,8.5,0,2.9,2019-01-08,Tuesday,20:00:00,1,8892.127,33894.308,48232.15525,35.97,91018.59025000001
2019-01-08 21:00:00,8.4,0,2.7,2019-01-08,Tuesday,21:00:00,1,9040.341250000001,32530.059500000003,46458.40775,29.72,88028.8085
2019-01-08 22:00:00,8.3,0,2.5,2019-01-08,Tuesday,22:00:00,1,8889.01675,29992.25275,45600.261,22.55,84481.5305
2019-01-08 23:00:00,8.2,0,2.3,2019-01-08,Tuesday,23:00:00,1,9005.17525,29489.58675,44937.306,20.04,83432.068
2019-01-09 00:00:00,8.2,0,2.1,2019-01-09,Wednesday,00:00:00,1,9062.119,29322.159,43525.799,7.24,81910.07699999999
2019-01-09 01:00:00,8.0,0,1.9,2019-01-09,Wednesday,01:00:00,1,9097.9945,29334.35775,42925.23975,3.43,81357.592
